# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed May 18 06:20:08 EDT 2022 [seed=1652869207600]
# -overwrite All_clades.xml
state	joint	prior	likelihood	coordinates.precision.col11	coordinates.precision.col12	coordinates.precision.col21	coordinates.precision.col22	correlation	coordinates.varCovar.coordinates.precision.col11	coordinates.varCovar.coordinates.precision.col12	coordinates.varCovar.coordinates.precision.col21	coordinates.varCovar.coordinates.precision.col22	coordinates.diffusionRate3	coordinates.diffusionRate16	coordinates.diffusionRate17	coordinates.diffusionRate49	coordinates.diffusionRate64	coordinates.diffusionRate100	coordinates.diffusionRate173	coordinates.diffusionRate253	coordinates.diffusionRate340	coordinates.diffusionRate352	coordinates.diffusionRate428	coordinates.diffusionRate440	coordinates.diffusionRate457	coordinates.diffusionRate465	coordinates.diffusionRate478	coordinates.diffusionRate482	coordinates.diffusionRate527	coordinates.diffusionRate603	coordinates.diffusionRate628	coordinates.diffusionRate663	coordinates.diffusionRate690	coordinates.diffusionRate718	coordinates.traitLikelihood3	coordinates.traitLikelihood16	coordinates.traitLikelihood17	coordinates.traitLikelihood49	coordinates.traitLikelihood64	coordinates.traitLikelihood100	coordinates.traitLikelihood173	coordinates.traitLikelihood253	coordinates.traitLikelihood340	coordinates.traitLikelihood352	coordinates.traitLikelihood428	coordinates.traitLikelihood440	coordinates.traitLikelihood457	coordinates.traitLikelihood465	coordinates.traitLikelihood478	coordinates.traitLikelihood482	coordinates.traitLikelihood527	coordinates.traitLikelihood603	coordinates.traitLikelihood628	coordinates.traitLikelihood663	coordinates.traitLikelihood690	coordinates.traitLikelihood718
9340000	-539.2802103331487	-378.14403454903453	-161.13617578411422	6.261189065132704	0.6859113046513893	0.6859113046513893	5.294815381983623	-0.11912807955308714	0.16201328321718014	-0.02098784083019701	-0.02098784083019701	0.19158284550152305	289.1715344130161	176.39330455128623	260.8793563755284	234.53077945346809	214.85357789430674	651.1942998147799	629.5762768491198	2469.3820458350524	91.59883661025431	230.7700622766576	150.193909986657	94.73485167424322	75.4559960662436	256.79916126466884	564.6104951061176	1192.7214337660334	285.4816774343223	246.17134941898505	490.9464428338236	422.79825711109504	191.08913450674217	185.1380339555713	-13.244864276783193	-8.989922346131728	-10.990907257080956	-7.976600934851475	-7.503694030111916	-13.612928713400361	-5.828635804071766	-7.070961137921713	-8.205686204227229	6.362916675146131	-10.304449616340907	-7.968873322791074	29.702479626710485	-12.736865819827669	-13.326838454300399	-13.492805609207657	-15.501140492816644	-10.746498358114057	-12.000844746079142	-12.222078930050838	-2.8977495150212143	-2.5792265168408886
9350000	-515.6079485725896	-387.9647151701828	-127.64323340240685	16.5998054960856	1.3682845111186557	1.3682845111186557	4.538259603168601	-0.15764501547232487	0.06177694737644046	-0.018625739298906173	-0.018625739298906173	0.2259644445802166	96.57436181760688	136.4447625054036	244.3936296086916	177.31646367915837	222.49641795488347	331.23167917955914	328.68793384839404	1921.388736282573	127.08048996041133	231.83945344247695	152.38224933907614	97.2006806061974	67.91031609421647	232.63355701061727	702.9328754180373	785.8632661402647	232.40508447906504	243.49096215079123	200.45572925642136	655.2827398585059	111.79621898512757	126.16279501812427	-9.599845442960708	-8.456973925723128	-9.806271447179615	-3.377432768584381	-6.304213237702527	-10.883503699448692	-4.127858347007297	-7.22219136234185	-8.977314231301428	14.9043723806254	-9.888628328969405	-6.8372564666061075	34.50726744117472	-10.991033889895903	-12.207542829223598	-12.56513722590702	-23.445897419786704	-11.875718121731978	-9.374385842239183	-12.208119904205327	1.6894720911312522	-0.5950208245233668
9360000	-495.48274569595145	-366.6379657045904	-128.84477999136107	18.863215866181395	-5.877700710065096	-5.877700710065096	6.201491803014432	0.5434398902179957	0.07523095603884379	0.07130301188392286	0.07130301188392286	0.22883167609608318	67.94064855327517	185.428065784079	393.1524548284086	241.82721025245476	210.32888611011012	1040.46289880226	457.78154845884796	1462.2038191152533	152.55513981086963	204.02591704889633	161.34136283071084	105.21455321057714	71.9012293655562	221.78933418485502	977.9220214979276	842.8260908472803	190.41697388094397	301.1980539013348	294.72287938553063	479.9077211421348	138.9894131275073	182.08949193393875	-9.112852032211851	-8.594229644648127	-10.240627813055585	-6.132318711828891	-7.180623365855029	-13.287532757805476	-5.530410967727516	-5.134540111291738	-11.275739125463291	23.972130456323434	-9.89800535240397	-8.159614321608883	24.09587060076204	-10.948222552007397	-11.765318299102654	-11.01806977066332	-13.135419591488045	-13.937623075844158	-9.5723085164701	-13.315499267166501	1.391547883064547	-0.0653736548685373
9370000	-535.868336340827	-346.87712461202915	-188.9912117287979	10.475331822940628	2.542276610690405	2.542276610690405	2.7504042346262203	-0.47363157090825597	0.1230703571684906	-0.11375742029472555	-0.11375742029472555	0.46873212769139055	164.8672905096977	372.62884782397816	501.7343569234616	336.88814822787737	266.00745605154924	1761.336160945942	722.9550384618602	1110.2535926384708	243.51051259714006	224.16766268398152	224.5948831353899	98.35302355481822	71.0423069171371	459.45521753300784	496.7636528388652	962.6295283877084	245.48390947357686	338.89026530678393	321.1448291688655	396.81516565662764	166.59920564455314	225.38025515492134	-12.928062145028758	-12.36838095968702	-12.575548235385906	-9.84577999297424	-6.975596334515316	-14.255343511286338	-7.632268709889642	-6.905176861365318	-11.870816689046151	5.111134978194144	-11.112911367974176	-8.234792460085622	19.594912441154875	-16.15740995870385	-13.338069841070372	-14.082498470005874	-13.995573686696968	-12.833487735746322	-10.818917969694345	-12.57683760605173	-1.970869208024327	-3.218917404914597
9380000	-574.5634579914074	-376.30965753516125	-198.25380045624613	8.2218840288695	2.822202692937541	2.822202692937541	12.18763128274458	-0.28193102816001164	0.13212890408964903	-0.03059614623102711	-0.030596146231027105	0.08913532917793329	92.19289163885534	129.44875707399262	233.68299410969638	227.97863196884163	208.60353237842045	332.476361104881	307.3838882578056	1878.3576865659034	60.0074744472904	217.1164536293583	188.53234506456593	117.57207625239751	73.1976999127816	156.3113157105274	1005.4637720331519	1009.6205561033968	289.3771303157624	280.22665154253565	229.13308079353112	237.3701899201394	141.82666045034875	133.2403248561721	-7.772340798271993	-8.596719084275234	-10.239343737822804	-5.446839681348357	-6.2759305821814575	-10.952925893698037	-4.373080264374924	-6.522030733720236	-8.770376746486088	-30.09470883568965	-15.663944124518574	-9.857283858324948	19.441829065673353	-10.973150721696001	-11.977256617943677	-15.520451886955946	-12.521508432625051	-16.63760477945135	-9.631792352299566	-11.971311363273626	-2.916972511493473	-0.9800565154685117
9390000	-579.8610278687958	-369.8955539567616	-209.96547391203413	4.766180446054044	0.7681186960773161	0.7681186960773161	7.130413008365469	-0.13176065733808223	0.21351847820005085	-0.023001126985354246	-0.023001126985354243	0.14272211083346248	93.27018520968335	127.37720751600081	533.0901646121607	269.629886834643	223.53967744469006	386.0865121236222	578.3352415551863	1767.5498508105072	90.85850887330315	227.8676792493303	141.23798583983705	102.35748200098958	69.33213061980372	195.63554530956276	947.2316957931507	587.6631291715449	283.4992057589153	349.470726382005	356.55644626228326	380.64856039757564	164.0099489482996	189.47822041098368	-9.423655537899023	-10.372709016001595	-14.469427773251343	-9.283185684358545	-4.610296206781388	-12.359875758940625	-11.234226363698667	-8.99131181668502	-8.412604884754428	-20.464959159892533	-17.570353217112824	-8.43326789831464	25.299447744293794	-13.693447222436475	-12.161469879731795	-12.98072830273827	-13.087371637993076	-13.315957037419455	-14.306449807501078	-12.340692518972189	-3.4370412326644004	-4.315890699180581
9400000	-626.5326944863635	-374.03864293867787	-252.49405154768567	2.26852200700803	-1.4960848204686952	-1.4960848204686952	7.640054071249157	0.3593655998351872	0.5061864000042565	0.09912204577503002	0.09912204577503	0.15029932738029408	273.9365977672096	87.72216605534267	292.9717645952614	138.6122494829505	176.54814824550544	699.6506078687814	833.3285308309701	2430.251826950677	234.69288598071364	260.8946024348425	157.77361701126216	117.48473363545399	112.49109140137247	476.62055646234154	798.9356094664323	1049.9654526652955	303.26825147012977	275.7764977609863	1054.3552285846715	1143.2143302660404	178.75678209750632	286.26821579592263	-14.368588963520354	-12.604768737756498	-15.115845792476929	-7.0742148477189275	-9.570249721968555	-13.618278993708211	-7.455830671372766	-10.694824397684323	-11.83756629321238	-25.393668663262652	-14.531128826977787	-11.361860992062404	12.839391319677855	-14.815983096093213	-13.911710449594306	-14.180024779096751	-17.856532229889567	-13.674353195868889	-12.036532570871284	-13.518386531938352	-5.397393912714566	-6.315699199574777
9410000	-574.6009845482031	-379.94651616496395	-194.6544683832391	3.412926346003057	-1.8500086120276389	-1.8500086120276389	4.898656185817831	0.45245127090049136	0.3684246994392801	0.1391379270134614	0.1391379270134614	0.2566839385207134	175.10588419285014	323.3440869739474	259.1262240329187	482.870746003855	248.41367333367373	338.35792946862335	212.35233503501811	2155.2666640983066	78.6374763158378	296.6151040170506	152.78431600239327	155.64622669943154	83.83395985934558	153.69530831331784	1976.371420567821	1199.2771775436674	191.99133368991005	359.8439986088533	184.28342063745302	341.1586608895952	132.54457218189185	189.1743550503968	-11.059623209310523	-12.582174087373511	-13.142664050983882	-10.875357062486682	-10.384680555922333	-12.282165024765938	-8.526726906886175	-10.640102711912121	-12.696756379212063	5.980496295691612	-10.919705392379509	-11.08577413813839	25.039247119383397	-12.30881587513096	-14.418517381037239	-14.213708971248726	-13.227515418830015	-12.480407364787524	-12.414736235186735	-13.746810458772508	-3.1038281967676067	-5.564142377181696
9420000	-498.58245942281917	-351.5576614551502	-147.024797967669	9.305479417625762	-1.5844012895235609	-1.5844012895235609	5.081735662843528	0.2304038731864645	0.11348819382300057	0.03538374535173032	0.03538374535173032	0.20781522728250812	231.05899121843487	168.82519323136793	295.0775625327279	169.6620603782363	142.13879336494205	506.52944951255375	313.15620249861877	1208.8956614190774	92.04541645013131	234.08514159476667	148.6760617386135	90.48367330317082	77.32360631920739	181.8422731279798	461.13740273243326	1245.4140182962237	180.6847135792063	284.7286981126612	429.33888847045307	428.9369254825812	144.27545792782058	112.9569563787707	-10.839142102356366	-10.490666616094629	-12.866978920611913	-7.289367338145182	-4.7876928598623625	-12.346992834229383	-7.75051965177305	-9.53951119606136	-12.354118748955822	16.344698723724775	-10.48761537298278	-9.454277816400928	28.36582519486523	-10.725918647371348	-10.078327762517727	-13.43695045659841	-13.323079876151414	-14.554843795428559	-9.282353286230718	-11.597188831483034	-0.14025313164235698	-0.3895226413616548
9430000	-541.8382278103657	-370.664610608832	-171.17361720153363	7.505179008491452	-2.152480658275033	-2.152480658275033	4.50312764286854	0.37025557064220627	0.15440915062112717	0.0738070817732659	0.07380708177326592	0.2573474278029719	116.54463677143606	72.67738349682561	240.55155492313327	529.9815716751806	189.85971885852447	613.1937398305539	640.9232505479	1004.7716842322391	247.3127954030696	240.93354412269258	133.29314953969904	148.9835022615893	75.62015047037318	201.1912400661218	844.7505689960012	862.3267258440833	221.47129192338497	398.6299391940262	561.7696100920418	242.86580659060002	128.4460898255186	183.0537625075179	-12.26337395431917	-9.161359965625202	-11.070470723144632	-8.357263390993028	-8.209691006079858	-10.830270532259046	-9.72535043122696	-6.637189437894846	-14.596119898785764	12.223699469206267	-9.64202010649064	-9.889715024927188	27.540541958028136	-10.46738643673486	-13.18617600985691	-12.81784302311593	-13.632319676029722	-18.630515678250994	-11.014088120470594	-14.32814311895012	-3.949676114509522	-2.5288859791030482
9440000	-479.69620219190267	-328.9634048629352	-150.73279732896748	19.216813512354875	-1.5117129609114028	-1.5117129609114028	5.0664425638067545	0.15320646322396198	0.05328856459925241	0.015900113888299285	0.01590011388829929	0.20212138899201948	152.83078251087235	160.8348041075025	303.4179204851392	197.18030292447418	167.0598018611018	277.0438794233847	484.042047802699	2669.2230083214804	90.25319110027567	242.59797220224286	163.60393758906835	116.61819279683512	63.8212416231238	104.19016232042601	625.9237853223868	721.8913149060417	250.11201143103668	391.68574872688447	242.8981519395507	336.61975287329165	143.16127869711212	118.77940791242428	-10.359964151841346	-10.970201119825068	-8.086395134116078	-5.577866021592532	-5.169281715964816	-14.495991670855538	-5.828167486570943	-9.325317314191837	-9.513791822893483	14.6351683069689	-10.505257561700182	-12.181932756611753	29.048524958876378	-9.303033678439864	-13.702630575197078	-13.726553647469476	-15.136640699390481	-17.76344818788391	-11.689859465361893	-11.1764987482808	2.2612771722409004	-2.1649360088665723
9450000	-572.9908889098697	-364.45878735128247	-208.53210155858716	11.574139473705143	7.123634022517746	7.123634022517746	9.565830955434677	-0.6770112613192708	0.15951000514741925	-0.11878642899857754	-0.11878642899857753	0.19299850223453624	118.75870087217625	514.6480805180864	282.46577676356816	264.000817482063	173.32035557274966	209.94250534242238	500.031298079719	1113.5504122344043	52.544036799983985	254.53599268544284	129.34929829695992	108.21132609075639	70.70287835732705	228.46738484105904	902.5856147281775	726.5142095949083	328.9379833037278	401.736889863467	209.13891901540077	471.3691863413378	159.62927536897564	213.32545325347266	-9.457262038587313	-10.976930026050189	-13.036901979821655	-10.495966023041525	-5.079449626220615	-13.130851334205607	-8.488802410944896	-8.823107994300976	-10.080424517646382	-17.408186844308116	-13.12055496051887	-14.570470171804383	25.832435525258155	-10.339173494744296	-13.82531280746498	-15.177904646307125	-20.382793500641263	-11.778901519597875	-8.06174177672279	-10.94973024103106	-3.1318691975751864	-6.0482019723102125
9460000	-518.5069333568887	-308.23363764784483	-210.27329570904385	4.523948782366498	-0.7471674434834713	-0.7471674434834713	12.81604336707023	0.09812555273962	0.2231948866863008	0.013012124577580058	0.013012124577580058	0.07878580049512919	202.15755254059832	204.37661674877072	383.10222599721516	254.11262361380093	126.44065711965712	1080.072095847419	1345.259972052612	1728.4685151609383	66.57926265543847	231.39893512439258	160.10831365300317	106.84954543418289	75.20185262248965	209.07530523627372	1112.930088458499	959.1697978259234	296.3210689986054	483.785295717347	354.41982473430767	329.98914209527754	160.6685294772444	177.9496444126226	-11.047582582175302	-10.42983202642727	-12.379464173053845	-7.91848872882464	-6.412476662388055	-13.504827703547397	-8.224682224438544	-7.427023756408195	-13.21745591829215	-19.845235841023147	-12.79892548137172	-8.89955783718661	17.999715209632964	-10.78818526591578	-11.938688792561043	-12.780381615297518	-13.171427001585581	-15.810956570165832	-9.955954277106825	-12.340173369664855	-6.876065292526753	-2.505625798715686
9470000	-612.0469977517346	-357.7112039449983	-254.33579380673626	1.8911569407068272	0.37425009276724613	0.37425009276724613	2.631271870142026	-0.1677703728647374	0.5440913278456467	-0.0773869976077753	-0.0773869976077753	0.3910512261046401	118.29576615752494	200.78700054129655	603.7945843578925	423.9509311069289	551.9911816549034	382.86689432138945	515.019715132559	4191.903414937224	80.62099432377839	264.4854098510511	184.10380362025953	112.93979301000257	132.01898646645284	250.26254116632484	1025.1106684261445	1851.9837003004452	1475.7071473100732	523.6753812441312	792.8475132124488	924.2774507760896	161.56536322522788	270.0945430600512	-13.422766394972392	-11.803147293372017	-13.059375002370624	-11.50797214696637	-14.944177688238865	-14.109321292569186	-10.95973531323613	-11.6572825213272	-12.490245538919101	-1.4095779919805622	-12.239552059577083	-13.079112966789896	15.190797558661892	-14.48301947087987	-16.287688334642848	-15.393377320687183	-17.924334564050422	-18.381601438483223	-12.478441507029494	-15.163353450823651	-8.194331091778782	-10.538177976703288
9480000	-645.9711069059161	-317.1311975305014	-328.8399093754147	3.157721395564896	-0.6397301075276552	-0.6397301075276552	0.7893769243230895	0.4051983536859959	0.37889283792801537	0.30706389872873785	0.30706389872873785	1.5156739246939253	333.7848793558315	711.0423729749788	532.5293780014517	559.0962854460247	531.4062752459695	692.023685368386	538.1214801898491	3065.4195343766833	140.87137155903687	298.85252264182844	182.5725733309297	213.1887557077559	118.00142911607541	296.2011835109696	1355.263118316837	990.0164813543188	402.18336410457414	481.8192281976512	558.2807450543467	488.9281197502608	188.80716724043927	320.4228799844033	-20.90397555618031	-17.034492430108113	-17.589046359878143	-17.07938849459336	-15.793816577983659	-15.322469436228745	-16.05869275964449	-14.868916407816071	-17.218913624535123	0.44985039523405135	-19.52475987905574	-19.438870726329817	4.43015793706612	-17.228220900061512	-16.90023901090032	-18.819836056767322	-16.781879923892436	-21.960063664629008	-13.844757401419699	-15.504988172684078	-9.850521596318234	-11.9960687286887
9490000	-555.8776222603275	-342.80960222039977	-213.0680200399277	8.050834295450253	2.6969703745952383	2.6969703745952383	2.856656965589618	-0.5623758799607061	0.18166544869855752	-0.1715103840360598	-0.17151038403605984	0.511982517431466	180.533510931449	249.76044070822448	319.4923863933347	590.1630938262307	356.0826325471871	1013.5459257112101	220.52218197978104	3638.7105182781556	198.93230264115508	259.1761505005343	193.7757669538906	125.45954882566015	80.94053584216104	179.60876337024894	1151.018441406104	2229.3879624316783	281.9445254010891	374.9336600217564	374.9453405901345	527.6437125647035	147.01877685017143	191.69854552181533	-11.121957055754564	-11.615418026378675	-14.789526152623631	-10.945116494139006	-9.400403151868527	-15.84117313102599	-8.691440330078903	-9.169453118604817	-12.33742325077471	-0.13543099346128074	-13.503443405615267	-9.015141251620896	25.778332121629767	-15.363507845196198	-14.491422150057051	-16.257437303596056	-13.611541217080772	-16.18519541067375	-10.822454168246272	-14.27790259236086	-3.244591564085516	-8.026373548314703
9500000	-527.2783840078906	-353.5561702957732	-173.72221371211742	6.887562911367757	-2.456312668282572	-2.456312668282572	4.156509965416588	0.4590779627126448	0.18395908810363318	0.10871164566289594	0.10871164566289594	0.30483020682584333	126.67003395153709	95.21323866372767	328.90099808447565	356.22496675388624	115.62335296998077	512.594258610339	1128.7763604372938	1909.5361693467207	94.81224818796252	236.79294737012455	178.07225259662096	132.4320437730153	73.1769614455721	241.96291914653173	465.32895078174425	1522.9606976178873	185.6824095443528	329.6152696364692	355.74851618183305	310.9627427801722	145.39755432160052	148.11817626351984	-11.13279788577382	-11.04387049599605	-13.755669558291707	-9.709805215764845	-8.70343188083464	-12.003416403200616	-9.984808105171275	-9.622973370138814	-11.143889100681406	10.684587016165597	-13.053870212359492	-10.818795823941215	28.94118750159089	-11.487764844301163	-10.91106698647326	-13.61870274571354	-14.668548334755899	-14.084377844670705	-11.703672602354656	-13.108391315523487	0.11250854325789383	-2.9046440471852115
9510000	-585.27456458082	-358.58639963554884	-226.68816494527115	4.6833528006775405	-2.785128677881957	-2.785128677881957	3.8071920537518418	0.6595753780998673	0.3779420188133007	0.27648123349496173	0.27648123349496173	0.4649189710717885	272.78417650759417	225.73866254716248	585.5115258749101	321.7269171301346	216.5410931889139	889.2171950634679	620.3098618274786	2485.5481909337177	195.09709454607733	263.186164772919	181.7355584810936	151.79403646219075	84.56224257096187	386.61671501008533	482.46453569939973	1806.820208574702	208.243706659338	536.969180478442	431.10228560661125	279.6682568689504	153.80246702277586	238.63782602891905	-16.717285999053	-9.959349005757836	-15.393321759006504	-10.650533062119889	-5.770867301664246	-11.975515323434722	-9.216746669192885	-11.699052092662871	-15.159637102705592	2.2813056331424164	-12.348002638408065	-15.45503026048937	19.817741029011543	-14.829163044245878	-13.793686282160895	-15.75800363538844	-14.245655370495934	-14.68045362430527	-11.285867171025135	-13.93633652290791	-9.260656894265178	-6.652047848135478
9520000	-626.4825391666702	-343.8149308622734	-282.66760830439677	5.784959713902197	-0.582401667258401	-0.582401667258401	0.5983009896817247	0.3130491864699134	0.19164302790334997	0.18655028304187438	0.1865502830418744	1.8529924151736337	459.3826019527657	267.7403506280711	800.5129624810263	942.1571544906294	494.05825720115763	3303.2688190825843	756.7068559750821	1795.4895230093243	252.46884030544774	290.28796912472575	219.2746247622599	319.86040675961925	116.42065762357902	578.6073470495767	1664.0188251541185	1663.2774827120577	602.4576559459906	399.12872745297346	961.9747450025247	407.47213946909625	286.69112871592336	402.3238220299149	-15.951044983843653	-14.224885172868127	-16.105245018040353	-16.16239395451593	-12.983805190921345	-16.199218130832264	-12.71849994389401	-11.865358074736879	-17.956998895292312	-4.800694155242745	-14.396169104691058	-17.421419974554937	16.941675625075312	-15.299005433562469	-14.108760369439139	-16.46097021360449	-15.272251687766213	-19.38004455180283	-14.072284427549665	-14.6406851171477	-9.310383634631362	-10.279165894534582
9530000	-647.0931534215147	-357.2442528450663	-289.8489005764484	1.5763867606723476	0.39500597247218877	0.39500597247218877	1.9040774843103516	-0.22799743650798834	0.6691462039777808	-0.13881617171900504	-0.13881617171900507	0.5539864977116663	197.58286007504032	91.01750783381299	553.1566609107238	375.58624241682134	271.7404682216976	665.7553977039164	986.6805383181805	4046.615238719681	258.9527267318425	307.51190172659386	171.5698178616174	176.51467116343014	130.65351801164817	254.89083279843373	1136.2488764281716	708.0179512692933	259.9117632610655	417.4826467589104	322.6709720213288	779.3032477255726	217.0677929247177	251.0380320252845	-16.510958327647028	-13.875233515241392	-15.442044530391428	-11.362145842198025	-12.719579555788055	-16.377205092450907	-12.612939967953643	-11.006807151929078	-18.689233235900076	-7.70460100448772	-15.610214023261484	-17.01475344517754	10.496571932030974	-17.845264365345976	-14.984736659514631	-15.64229534396607	-14.735324012518817	-18.999022611620273	-13.314383584927837	-15.170708962239424	-9.24694111912904	-11.481080156790933
9540000	-557.6013971044696	-349.6211553457771	-207.98024175869247	6.3423206221153725	0.3558326063853925	0.3558326063853925	1.9484639776464605	-0.10122212598639703	0.15930320218398072	-0.029092287201087932	-0.029092287201087932	0.5185376768426966	157.98451035509802	244.15057520082598	403.1904910022198	395.4895156146847	517.7252946584704	268.51830245701984	969.7118307837455	2048.7497404897226	138.40507577049084	285.8230619858715	161.54182037142272	105.94377746158587	95.12833554078942	229.22273768827216	667.3518533917164	1655.1914580612533	259.51392813103695	334.2756303249099	204.32285299539078	314.2371316086359	134.774388919595	149.6345022143013	-12.369415314940488	-9.850685420470647	-11.384297498755345	-10.066043844049481	-10.6604774244277	-12.830031922930292	-9.188695676027393	-9.946380537212281	-13.034120135245017	1.3569872033141905	-12.023129021296873	-10.662058488272363	21.41551134022425	-13.044460460491866	-16.368113352155557	-14.010587018701754	-14.005758323508205	-16.147703867419075	-12.940413380325388	-14.118109942661498	-0.8042869971947688	-7.29797167614491
9550000	-505.70619349399567	-333.53665300900116	-172.1695404849945	9.334466677846928	-3.329294327949513	-3.329294327949513	5.179025912354252	0.47883225112116934	0.13899975805119302	0.08935485434862939	0.08935485434862939	0.2505275377484724	154.22448588916862	128.34561085912262	333.24192775267693	718.506597366184	617.7327214073684	676.7541861541646	803.078266287431	2008.6639893712513	284.5196546046439	240.04006951624515	202.43354891366744	103.93676965392883	76.49356261585311	253.1033445961613	969.4966909497105	710.7545331081744	265.536442786248	324.13391699958254	503.877587024744	639.3400010665295	141.52001223661748	142.40038791965875	-12.435964619417586	-9.02130092319605	-10.382574526220587	-10.236356507387606	-11.54295438668515	-14.586730163704365	-6.491914943957029	-8.499161754639296	-11.618034378548655	15.378834916011883	-15.604521692116991	-8.336487763647629	30.762771218802946	-17.32020687598746	-13.717182529128111	-12.755432762266686	-13.353005832006595	-13.38265760782515	-10.203936092341587	-14.87679898693136	0.7253639957595173	-4.671288269561023
9560000	-600.9491284569056	-333.03045754752793	-267.9186709093776	4.12113717403856	-2.2588239715262377	-2.2588239715262377	2.376578208409245	0.7217682891650089	0.506525831818048	0.48142858798394406	0.4814285879839441	0.8783478817275691	248.13373345715644	216.08377712678094	245.5534077151365	696.5343787735039	678.6529459261267	1848.7176604937931	771.0505430930295	7029.260291479953	243.99179237829014	301.71967316761965	263.5660595640735	165.19449914440008	95.08331297161374	192.84988019625123	476.8735958800826	918.9016019376683	268.02295875861876	499.092885786025	222.72445525421207	619.1380215910292	201.41351699094537	229.7481965210402	-16.371729705763624	-13.269844681975234	-12.525870055401239	-17.019139733200625	-14.874620332174844	-15.296169714250302	-9.289028167856076	-15.601978411620411	-17.175191544219476	3.2433760267036575	-17.201264273234166	-13.261396504744392	19.650032757988697	-14.502640941403035	-13.859481630823957	-16.53081862220727	-15.301247804257411	-18.288821575428802	-15.199979638841501	-17.50692853179482	-7.412130547685508	-10.323797277187305
9570000	-652.6424989449067	-365.93246517251885	-286.7100337723879	1.0966527811109605	-0.8168687285522711	-0.8168687285522711	8.814475738398492	0.26273592219935155	0.9794792640517647	0.09077181727142072	0.09077181727142071	0.12186188842560104	136.95210673546975	182.7728410529422	335.9656776319181	222.8342832525251	272.3032067112777	1075.6224097401941	396.83417533528046	8233.004394735945	113.94216439905851	282.8477545055994	208.12482591179625	122.10782109631917	95.03036648015608	135.3538529319054	2276.135140355712	2919.124620899953	315.2102080802824	408.46692694698953	309.54610163694196	1746.499578682456	196.89677297242983	181.3703817076587	-13.192637110509159	-13.276175565741747	-16.301487976167117	-9.449276056912812	-7.843565993917601	-14.913219745786927	-10.02235089170642	-15.079168390876065	-13.255873230536157	-15.37152942694007	-16.215399584177298	-18.268437565169112	7.605618517933518	-12.032926752616568	-18.746481318303093	-15.550731978824818	-20.012951369119076	-16.264569658728647	-12.98361172634564	-17.185269960107735	-11.0456602530638	-7.304327734771622
9580000	-636.6778028760227	-349.5723507433203	-287.10545213270245	2.118257886991562	0.8321170250194522	0.8321170250194522	1.8478458579635	-0.42059307834292314	0.5735453915782688	-0.2582774330969942	-0.2582774330969942	0.6574774860265046	197.61696803777008	255.92554799660496	449.6341073210339	485.31047932750715	295.3750937425719	866.4101260782242	977.689732852285	16346.758498188463	385.17154612606726	293.73121797614294	195.9326764408649	142.38151385924715	125.24395281228843	295.29728650300126	1179.1232425698734	1875.2875833566002	371.39808352034225	428.14454624529407	703.2334989556211	584.5562911985749	234.125262279294	356.85290258449413	-14.165085370517346	-13.166541636689683	-16.740429917133657	-11.234417382871186	-11.41369244189723	-14.853375673194641	-11.721955296454398	-15.59552269918645	-15.382409757601199	-8.035437415082221	-14.787644385993683	-14.806111702041347	12.720361147900608	-17.164845397295622	-16.548359793061007	-16.735365323681084	-17.70222130482132	-16.374908188789863	-12.74418800689753	-15.95312607913746	-11.784996477338963	-12.915179030917134
9590000	-565.93835379739	-363.658097767736	-202.28025602965405	3.9510094680016326	1.2338263934602038	1.2338263934602038	5.121142598453627	-0.27429417605933226	0.27369169735176846	-0.06593997987197268	-0.06593997987197268	0.2111557072979768	124.19173603328248	151.2164108795298	346.34692915607826	382.67885265260895	348.9017790311239	475.5264173566187	1007.9188240753255	2757.472256267528	239.69887759066742	270.21196372366217	144.21202667802282	96.13589604845387	78.57695491336925	277.27122979756837	587.1362472607126	2031.3963019012144	222.2306124381005	353.71389152764	406.2678223489303	511.95154051395446	156.46558729234437	158.65013361296417	-9.187446185492917	-11.097773363900927	-12.731797827220632	-7.1673473556470295	-6.820902903145481	-13.286816073028826	-12.048230335355239	-8.38452898436924	-14.31699198536051	-5.035153654853614	-11.307281693486669	-8.764309681324166	24.424401026336866	-14.979451948696637	-13.348733395511193	-15.90593416578493	-13.182785975114335	-14.652988783870109	-10.865149088487499	-13.991166303542505	-4.455881350978665	-5.173986000819774
9600000	-536.0171601960247	-356.9245059730504	-179.09265422297435	9.900112123208562	1.3474512862100003	1.3474512862100003	3.283204877612884	-0.23634369692211787	0.10698495960275445	-0.04390740961821075	-0.04390740961821075	0.32260036611979326	150.75297990477497	106.63236482104253	321.8385291190049	409.5592999870146	234.586633241108	404.135941524915	262.47435437659897	2044.2388848017126	88.0263418454935	234.10562349566845	137.59459749797023	104.3146099691884	82.18696615678958	269.5908066411347	529.2214006287521	2692.3827725967008	183.94408561561028	276.37397879727797	212.30436843051427	279.85096693432024	127.5117731177126	171.64288927551033	-9.798837084879256	-9.29569490120431	-11.070438644166272	-8.335166499954653	-14.498307618138545	-15.079575817706921	-5.610441222866488	-7.630461708550475	-12.92479052350112	2.0792707886997697	-10.247600908703763	-6.595494513665573	24.772742207200338	-12.856942327624528	-11.910784244030832	-15.468142041660519	-12.36113326956129	-13.546402992535436	-9.998807288762542	-11.773492665055798	-1.9750818578800438	-4.967071088426122
