node1,node2,startLoc,endLoc,length,endNodeL,startNodeL,startYear,endYear,cladeID,transitionEvent
42,10,NewYork,NewYork,0.01583,0.1762199999983,0.1603899999983,2021.22207410959,2021.23790410959,440,0
49,18,NewYork,NewYork,0.08722,0.1792199999993,0.0919999999993,2021.15368410959,2021.24090410959,440,0
51,19,NewYork,NewYork,0.04878,0.1822199999993,0.1334399999993,2021.19512410959,2021.24390410959,440,0
57,26,NewYork,NewYork,0.00811000000000001,0.1822199999993,0.1741099999993,2021.23579410959,2021.24390410959,440,0
57,58,NewYork,NewYork,0.01084,0.1849499999993,0.1741099999993,2021.23579410959,2021.24663410959,440,0
58,27,NewYork,NewYork,0.000270000000099996,0.1852199999994,0.1849499999993,2021.24663410959,2021.24690410959,440,0
44,13,Nassau,Nassau,0.15495,0.1872199999993,0.0322699999993,2021.09395410959,2021.24890410959,440,0
40,7,Nassau,Nassau,0.06575,0.2042199999993,0.1384699999993,2021.20015410959,2021.26590410959,440,0
48,17,NewYork,NewYork,0.14648,0.2062199999993,0.0597399999993,2021.12142410959,2021.26790410959,440,0
58,28,NewYork,NewYork,0.02127,0.2062199999993,0.1849499999993,2021.24663410959,2021.26790410959,440,0
54,23,NewYork,NewYork,0.11161,0.2172199999993,0.1056099999993,2021.16729410959,2021.27890410959,440,0
59,30,Nassau,Nassau,0.21629,0.2422199999993,0.0259299999993,2021.08761410959,2021.30390410959,440,0
32,2,Nassau,Nassau,0.2409623659,0.242220000049,0.00125763414899999,2021.06294174374,2021.30390410964,440,0
37,11,Nassau,Nassau,0.2111675662,0.2612199999993,0.0500524337993,2021.11173654339,2021.32290410959,440,0
51,20,NewYork,NewYork,0.16378,0.2972199999993,0.1334399999993,2021.19512410959,2021.35890410959,440,0
109,110,Nassau,Nassau,0.02232471206,0.02232471206,0,2020.91470746975,2020.93703218181,457,0
109,207,Nassau,Nassau,0.000519516588200042,0.000519516588200042,0,2020.91470746975,2020.91522698634,457,0
110,137,Nassau,Nassau,0.00140903263900005,0.023733744699,0.02232471206,2020.93703218181,2020.93844121445,457,0
110,111,Nassau,Nassau,0.00274480452400006,0.025069516584,0.02232471206,2020.93703218181,2020.93977698634,457,0
137,138,Nassau,Nassau,0.01760881855,0.041342563249,0.023733744699,2020.93844121445,2020.956050033,457,0
138,140,Nassau,Nassau,0.00324148675000002,0.044584049999,0.041342563249,2020.956050033,2020.95929151975,457,0
140,141,Nassau,Nassau,0.001565466588,0.046149516587,0.044584049999,2020.95929151975,2020.96085698634,457,0
207,208,Nassau,Nassau,0.04737,0.0478895165882,0.000519516588200042,2020.91522698634,2020.96259698634,457,0
111,112,Nassau,Nassau,0.032,0.057069516584,0.025069516584,2020.93977698634,2020.97177698634,457,0
112,119,Nassau,Nassau,0.00967000000000001,0.066739516584,0.057069516584,2020.97177698634,2020.98144698634,457,0
119,121,Nassau,Nassau,0.00307999999999997,0.069819516584,0.066739516584,2020.98144698634,2020.98452698634,457,0
208,99,Nassau,Nassau,0.02354,0.0714295165882,0.0478895165882,2020.96259698634,2020.98613698634,457,0
141,147,Nassau,Nassau,0.0311372441,0.077286760687,0.046149516587,2020.96085698634,2020.99199423044,457,0
147,165,Nassau,Nassau,0.00101318361799996,0.078299944305,0.077286760687,2020.99199423044,2020.99300741406,457,0
147,148,Nassau,Nassau,0.00280275589999995,0.080089516587,0.077286760687,2020.99199423044,2020.99479698634,457,0
165,206,Nassau,Nassau,0.00178957228300003,0.080089516588,0.078299944305,2020.99300741406,2020.99479698634,457,0
165,166,Nassau,Queens,0.01707957228,0.095379516585,0.078299944305,2020.99300741406,2021.01008698634,457,1
207,210,Nassau,Nassau,0.0998089289499999,0.1003284455382,0.000519516588200042,2020.91522698634,2021.01503591529,457,0
208,209,Nassau,Nassau,0.05293984929,0.1008293658782,0.0478895165882,2020.96259698634,2021.01553683563,457,0
166,168,Queens,Queens,0.00575000000000003,0.101129516585,0.095379516585,2021.01008698634,2021.01583698634,457,0
210,102,Nassau,Nassau,0.00110107104700002,0.1014295165852,0.1003284455382,2021.01503591529,2021.01613698634,457,0
209,100,Nassau,Nassau,0.000600150714499981,0.1014295165927,0.1008293658782,2021.01553683563,2021.01613698634,457,0
168,169,Queens,Queens,0.00983000000000001,0.110959516585,0.101129516585,2021.01583698634,2021.02566698634,457,0
169,184,Queens,Queens,0.00302999999999998,0.113989516585,0.110959516585,2021.02566698634,2021.02869698634,457,0
209,101,Nassau,Nassau,0.01460015071,0.1154295165882,0.1008293658782,2021.01553683563,2021.03013698634,457,0
148,149,Nassau,Nassau,0.04224869229,0.122338208877,0.080089516587,2020.99479698634,2021.03704567863,457,0
149,151,Nassau,Nassau,0.000581307710800005,0.1229195165878,0.122338208877,2021.03704567863,2021.03762698634,457,0
141,142,Nassau,Nassau,0.07848,0.124629516587,0.046149516587,2020.96085698634,2021.03933698634,457,0
142,143,Nassau,Nassau,0.000290000000000012,0.124919516587,0.124629516587,2021.03933698634,2021.03962698634,457,0
184,186,Queens,Queens,0.01205,0.126039516585,0.113989516585,2021.02869698634,2021.04074698634,457,0
186,189,Queens,Queens,0.00323000000000001,0.129269516585,0.126039516585,2021.04074698634,2021.04397698634,457,0
119,120,Nassau,Nassau,0.06537,0.132109516584,0.066739516584,2020.98144698634,2021.04681698634,457,0
189,191,Queens,Queens,0.00296000000000002,0.132229516585,0.129269516585,2021.04397698634,2021.04693698634,457,0
121,122,Nassau,Nassau,0.06472,0.134539516584,0.069819516584,2020.98452698634,2021.04924698634,457,0
143,144,Nassau,Nassau,0.01038,0.135299516587,0.124919516587,2021.03962698634,2021.05000698634,457,0
151,155,Nassau,Nassau,0.01336751361,0.1362870301978,0.1229195165878,2021.03762698634,2021.05099449995,457,0
210,211,Nassau,Nassau,0.03667731594,0.1370057614782,0.1003284455382,2021.01503591529,2021.05171323123,457,0
211,212,Nassau,Nassau,0.000203755104100034,0.1372095165823,0.1370057614782,2021.05171323123,2021.05191698633,457,0
212,213,Nassau,Nassau,0.000300000000000022,0.1375095165823,0.1372095165823,2021.05191698633,2021.05221698633,457,0
166,167,Queens,Queens,0.04626,0.141639516585,0.095379516585,2021.01008698634,2021.05634698634,457,0
191,192,Queens,Queens,0.01232,0.144549516585,0.132229516585,2021.04693698634,2021.05925698634,457,0
192,193,Queens,Queens,0.00117999999999996,0.145729516585,0.144549516585,2021.05925698634,2021.06043698634,457,0
120,9,Nassau,Nassau,0.02432,0.156429516584,0.132109516584,2021.04681698634,2021.07113698634,457,0
122,128,Nassau,Nassau,0.02234,0.156879516584,0.134539516584,2021.04924698634,2021.07158698634,457,0
128,131,Nassau,Nassau,0.000229999999999952,0.157109516584,0.156879516584,2021.07158698634,2021.07181698634,457,0
144,145,Nassau,Nassau,0.02189,0.157189516587,0.135299516587,2021.05000698634,2021.07189698634,457,0
155,156,Nassau,Nassau,0.02157248639,0.1578595165878,0.1362870301978,2021.05099449995,2021.07256698634,457,0
156,158,Nassau,Nassau,0.00922000000000001,0.1670795165878,0.1578595165878,2021.07256698634,2021.08178698634,457,0
131,134,Nassau,Nassau,0.01118,0.168289516584,0.157109516584,2021.07181698634,2021.08299698634,457,0
169,170,Queens,Queens,0.06091,0.171869516585,0.110959516585,2021.02566698634,2021.08657698634,457,0
206,96,Nassau,Nassau,0.09334,0.173429516588,0.080089516588,2020.99479698634,2021.08813698634,457,0
170,174,Queens,Queens,0.00331999999999999,0.175189516585,0.171869516585,2021.08657698634,2021.08989698634,457,0
211,103,Nassau,Nassau,0.0384237551,0.1754295165782,0.1370057614782,2021.05171323123,2021.09013698633,457,0
167,55,Queens,Queens,0.03379,0.175429516585,0.141639516585,2021.05634698634,2021.09013698634,457,0
112,113,Nassau,Nassau,0.119,0.176069516584,0.057069516584,2020.97177698634,2021.09077698634,457,0
148,162,Nassau,Nassau,0.09826,0.178349516587,0.080089516587,2020.99479698634,2021.09305698634,457,0
143,32,Nassau,Nassau,0.05351,0.178429516587,0.124919516587,2021.03962698634,2021.09313698634,457,0
193,196,Queens,Bronx,0.03307,0.178799516585,0.145729516585,2021.06043698634,2021.09350698634,457,1
189,190,Queens,Queens,0.0515,0.180769516585,0.129269516585,2021.04397698634,2021.09547698634,457,0
196,197,Bronx,Bronx,0.00262000000000001,0.181419516585,0.178799516585,2021.09350698634,2021.09612698634,457,0
197,85,Bronx,Bronx,0.00001000000000001,0.181429516585,0.181419516585,2021.09612698634,2021.09613698634,457,0
144,33,Nassau,Nassau,0.04613,0.181429516587,0.135299516587,2021.05000698634,2021.09613698634,457,0
196,201,Bronx,Bronx,0.00503999999999999,0.183839516585,0.178799516585,2021.09350698634,2021.09854698634,457,0
142,31,Nassau,Nassau,0.0598,0.184429516587,0.124629516587,2021.03933698634,2021.09913698634,457,0
162,163,Nassau,Nassau,0.00608000000000003,0.184429516587,0.178349516587,2021.09305698634,2021.09913698634,457,0
201,90,Bronx,Bronx,0.00258999999999998,0.186429516585,0.183839516585,2021.09854698634,2021.10113698634,457,0
174,178,Queens,Queens,0.01183,0.187019516585,0.175189516585,2021.08989698634,2021.10172698634,457,0
178,179,Queens,Queens,0.000955339187000026,0.187974855772,0.187019516585,2021.10172698634,2021.10268232552,457,0
178,66,Queens,Queens,0.00240999999999997,0.189429516585,0.187019516585,2021.10172698634,2021.10413698634,457,0
179,67,Queens,Queens,0.00145466081299994,0.189429516585,0.187974855772,2021.10268232552,2021.10413698634,457,0
155,43,Nassau,Nassau,0.05314248639,0.1894295165878,0.1362870301978,2021.05099449995,2021.10413698634,457,0
137,98,Nassau,Nassau,0.1686957719,0.192429516599,0.023733744699,2020.93844121445,2021.10713698635,457,0
201,202,Bronx,Bronx,0.00866,0.192499516585,0.183839516585,2021.09854698634,2021.10720698634,457,0
134,135,Nassau,Nassau,0.02544744937,0.193736965954,0.168289516584,2021.08299698634,2021.10844443571,457,0
135,136,Nassau,Nassau,0.00103255063500002,0.194769516589,0.193736965954,2021.10844443571,2021.10947698634,457,0
202,203,Bronx,Bronx,0.00262000000000001,0.195119516585,0.192499516585,2021.10720698634,2021.10982698634,457,0
203,91,Bronx,Bronx,0.000309999999900001,0.1954295165849,0.195119516585,2021.10982698634,2021.11013698634,457,0
158,159,Nassau,Nassau,0.02874399422,0.1958235108078,0.1670795165878,2021.08178698634,2021.11053098056,457,0
202,205,Bronx,Bronx,0.00364226689199998,0.196141783477,0.192499516585,2021.10720698634,2021.11084925323,457,0
120,10,Nassau,Nassau,0.06532,0.197429516584,0.132109516584,2021.04681698634,2021.11213698634,457,0
205,94,Bronx,Bronx,0.00128773310800001,0.197429516585,0.196141783477,2021.11084925323,2021.11213698634,457,0
159,47,Nassau,Queens,0.00160600577799996,0.1974295165858,0.1958235108078,2021.11053098056,2021.11213698634,457,1
113,114,Nassau,Bronx,0.02169576954,0.197765286124,0.176069516584,2021.09077698634,2021.11247275588,457,1
114,115,Bronx,Bronx,0.000314230464599996,0.1980795165886,0.197765286124,2021.11247275588,2021.11278698634,457,0
168,57,Queens,Queens,0.0992999999999999,0.200429516585,0.101129516585,2021.01583698634,2021.11513698634,457,0
205,95,Bronx,Bronx,0.00428773310800001,0.200429516585,0.196141783477,2021.11084925323,2021.11513698634,457,0
184,185,Queens,Queens,0.08682,0.200809516585,0.113989516585,2021.02869698634,2021.11551698634,457,0
131,132,Nassau,Nassau,0.04480801627,0.201917532854,0.157109516584,2021.07181698634,2021.11662500261,457,0
145,146,Nassau,Nassau,0.04613,0.203319516587,0.157189516587,2021.07189698634,2021.11802698634,457,0
132,133,Nassau,Nassau,0.001431983734,0.203349516588,0.201917532854,2021.11662500261,2021.11805698634,457,0
146,34,Nassau,Nassau,0.000109999999900023,0.2034295165869,0.203319516587,2021.11802698634,2021.11813698634,457,0
132,21,Nassau,Nassau,0.00151198373299999,0.203429516587,0.201917532854,2021.11662500261,2021.11813698634,457,0
133,23,Nassau,Nassau,0.0000799999999299694,0.20342951658793,0.203349516588,2021.11805698634,2021.11813698634,457,0
128,129,Nassau,Nassau,0.0478,0.204679516584,0.156879516584,2021.07158698634,2021.11938698634,457,0
121,11,Nassau,Nassau,0.13661,0.206429516584,0.069819516584,2020.98452698634,2021.12113698634,457,0
114,116,Bronx,Bronx,0.00992423046499996,0.207689516589,0.197765286124,2021.11247275588,2021.12239698634,457,0
156,157,Nassau,Nassau,0.05413,0.2119895165878,0.1578595165878,2021.07256698634,2021.12669698634,457,0
193,194,Queens,Queens,0.06669,0.212419516585,0.145729516585,2021.06043698634,2021.12712698634,457,0
122,123,Nassau,Nassau,0.08123,0.215769516584,0.134539516584,2021.04924698634,2021.13047698634,457,0
134,24,Nassau,Nassau,0.04914,0.217429516584,0.168289516584,2021.08299698634,2021.13213698634,457,0
170,171,Queens,Queens,0.05003466825,0.221904184835,0.171869516585,2021.08657698634,2021.13661165459,457,0
191,80,Queens,Queens,0.0931999999999999,0.225429516585,0.132229516585,2021.04693698634,2021.14013698634,457,0
162,51,Nassau,Nassau,0.04708,0.225429516587,0.178349516587,2021.09305698634,2021.14013698634,457,0
212,104,Nassau,Nassau,0.09022,0.2274295165823,0.1372095165823,2021.05191698633,2021.14213698633,457,0
158,46,Nassau,Nassau,0.06035,0.2274295165878,0.1670795165878,2021.08178698634,2021.14213698634,457,0
179,180,Queens,Queens,0.04026466081,0.228239516582,0.187974855772,2021.10268232552,2021.14294698633,457,0
213,108,Nassau,Nassau,0.09292,0.2304295165823,0.1375095165823,2021.05221698633,2021.14513698633,457,0
180,181,Queens,Queens,0.00262000000000001,0.230859516582,0.228239516582,2021.14294698633,2021.14556698633,457,0
174,175,Queens,Queens,0.05634066358,0.231530180165,0.175189516585,2021.08989698634,2021.14623764992,457,0
175,176,Queens,Queens,0.00195933642000001,0.233489516585,0.231530180165,2021.14623764992,2021.14819698634,457,0
151,152,Nassau,Nassau,0.11438,0.2372995165878,0.1229195165878,2021.03762698634,2021.15200698634,457,0
185,73,Queens,Queens,0.03762,0.238429516585,0.200809516585,2021.11551698634,2021.15313698634,457,0
185,74,Queens,Queens,0.03762,0.238429516585,0.200809516585,2021.11551698634,2021.15313698634,457,0
181,69,Queens,Queens,0.01657,0.247429516582,0.230859516582,2021.14556698633,2021.16213698633,457,0
146,35,Nassau,Nassau,0.05211,0.255429516587,0.203319516587,2021.11802698634,2021.17013698634,457,0
203,204,Bronx,Bronx,0.0681911908,0.263310707385,0.195119516585,2021.10982698634,2021.17801817714,457,0
186,187,Queens,Queens,0.1376487716,0.263688288185,0.126039516585,2021.04074698634,2021.17839575794,457,0
187,188,Queens,Queens,0.00105122844299999,0.264739516628,0.263688288185,2021.17839575794,2021.17944698638,457,0
116,117,Bronx,Bronx,0.05878,0.266469516589,0.207689516589,2021.12239698634,2021.18117698634,457,0
115,4,Bronx,Bronx,0.07135,0.2694295165886,0.1980795165886,2021.11278698634,2021.18413698634,457,0
117,118,Bronx,Bronx,0.00424921059900002,0.270718727188,0.266469516589,2021.18117698634,2021.18542619694,457,0
118,7,Bronx,NewYork,0.000710789400599987,0.2714295165886,0.270718727188,2021.18542619694,2021.18613698634,457,1
194,195,Queens,Kings,0.05953,0.271949516585,0.212419516585,2021.12712698634,2021.18665698634,457,1
197,198,Bronx,Bronx,0.09113442007,0.272553936655,0.181419516585,2021.09612698634,2021.18726140641,457,0
198,200,Bronx,Bronx,0.00149528573899999,0.274049222394,0.272553936655,2021.18726140641,2021.18875669215,457,0
195,83,Kings,Kings,0.00247999999999998,0.274429516585,0.271949516585,2021.18665698634,2021.18913698634,457,0
200,88,Bronx,Bronx,0.000380294195799991,0.2744295165898,0.274049222394,2021.18875669215,2021.18913698634,457,0
200,89,Bronx,Bronx,0.000380294195799991,0.2744295165898,0.274049222394,2021.18875669215,2021.18913698634,457,0
181,182,Queens,Queens,0.04384,0.274699516582,0.230859516582,2021.14556698633,2021.18940698633,457,0
213,214,Nassau,Nassau,0.13719,0.2746995165823,0.1375095165823,2021.05221698633,2021.18940698633,457,0
152,153,Nassau,Nassau,0.03931,0.2766095165878,0.2372995165878,2021.15200698634,2021.19131698634,457,0
214,215,Nassau,Nassau,0.00262000000000001,0.2773195165823,0.2746995165823,2021.18940698633,2021.19202698633,457,0
182,70,Queens,Queens,0.00273000000000001,0.277429516582,0.274699516582,2021.18940698633,2021.19213698633,457,0
215,105,Nassau,Nassau,0.000109999999999999,0.2774295165823,0.2773195165823,2021.19202698633,2021.19213698633,457,0
159,160,Nassau,Nassau,0.08421600578,0.2800395165878,0.1958235108078,2021.11053098056,2021.19474698634,457,0
160,48,Nassau,Nassau,0.000389999999900026,0.2804295165877,0.2800395165878,2021.19474698634,2021.19513698634,457,0
198,199,Bronx,Bronx,0.00935806313499998,0.28191199979,0.272553936655,2021.18726140641,2021.19661946954,457,0
136,26,Nassau,Nassau,0.08766,0.282429516589,0.194769516589,2021.10947698634,2021.19713698634,457,0
199,86,Bronx,Bronx,0.000517516799599993,0.2824295165896,0.28191199979,2021.19661946954,2021.19713698634,457,0
153,154,Nassau,Nassau,0.00628000000000001,0.2828895165878,0.2766095165878,2021.19131698634,2021.19759698634,457,0
149,150,Nassau,Nassau,0.1621982443,0.284536453177,0.122338208877,2021.03704567863,2021.19924392293,457,0
157,44,Nassau,Nassau,0.07344,0.2854295165878,0.2119895165878,2021.12669698634,2021.20013698634,457,0
199,87,Bronx,Bronx,0.00351751680000001,0.28542951659,0.28191199979,2021.19661946954,2021.20013698634,457,0
150,37,Nassau,NewYork,0.000893063431399999,0.2854295166084,0.284536453177,2021.19924392293,2021.20013698636,457,1
123,124,Nassau,Nassau,0.07182,0.287589516584,0.215769516584,2021.13047698634,2021.20229698634,457,0
215,106,Nassau,Nassau,0.01111,0.2884295165823,0.2773195165823,2021.19202698633,2021.20313698633,457,0
157,45,Nassau,Nassau,0.07644,0.2884295165878,0.2119895165878,2021.12669698634,2021.20313698634,457,0
150,38,Nassau,Nassau,0.00389306343099999,0.288429516608,0.284536453177,2021.19924392293,2021.20313698636,457,0
124,125,Nassau,Nassau,0.00296000000000002,0.290549516584,0.287589516584,2021.20229698634,2021.20525698634,457,0
182,183,Queens,Queens,0.01675471227,0.291454228852,0.274699516582,2021.18940698633,2021.2061616986,457,0
183,71,Queens,Queens,0.00197528773099998,0.293429516583,0.291454228852,2021.2061616986,2021.20813698633,457,0
133,22,Nassau,Kings,0.09008,0.293429516588,0.203349516588,2021.11805698634,2021.20813698634,457,1
152,39,Nassau,NewYork,0.05613,0.2934295165878,0.2372995165878,2021.15200698634,2021.20813698634,457,1
118,8,Bronx,Bronx,0.0227107894,0.293429516588,0.270718727188,2021.18542619694,2021.20813698634,457,0
125,126,Nassau,Nassau,0.00298999999999999,0.293539516584,0.290549516584,2021.20525698634,2021.20824698634,457,0
126,127,Nassau,Nassau,0.00307000000000002,0.296609516584,0.293539516584,2021.20824698634,2021.21131698634,457,0
167,56,Queens,Queens,0.15779,0.299429516585,0.141639516585,2021.05634698634,2021.21413698634,457,0
171,173,Queens,Queens,0.07933513009,0.301239314925,0.221904184835,2021.13661165459,2021.21594678468,457,0
111,1,Nassau,Nassau,0.27636,0.301429516584,0.025069516584,2020.93977698634,2021.21613698634,457,0
173,61,Queens,Queens,0.000190201659500011,0.3014295165845,0.301239314925,2021.21594678468,2021.21613698634,457,0
129,18,Nassau,Kings,0.09975,0.304429516584,0.204679516584,2021.11938698634,2021.21913698634,457,1
129,130,Nassau,Nassau,0.1020114851,0.306691001684,0.204679516584,2021.11938698634,2021.22139847144,457,0
130,19,Nassau,Nassau,0.000738514944099988,0.3074295166281,0.306691001684,2021.22139847144,2021.22213698638,457,0
194,84,Queens,Queens,0.09801,0.310429516585,0.212419516585,2021.12712698634,2021.22513698634,457,0
195,82,Kings,Kings,0.03848,0.310429516585,0.271949516585,2021.18665698634,2021.22513698634,457,0
183,72,Queens,Queens,0.02397528773,0.315429516582,0.291454228852,2021.2061616986,2021.23013698633,457,0
127,17,Nassau,Nassau,0.02482,0.321429516584,0.296609516584,2021.21131698634,2021.23613698634,457,0
173,60,Queens,Queens,0.02219020166,0.323429516585,0.301239314925,2021.21594678468,2021.23813698634,457,0
140,30,Nassau,Nassau,0.2788454666,0.323429516599,0.044584049999,2020.95929151975,2021.23813698635,457,0
154,42,Nassau,Nassau,0.04354,0.3264295165878,0.2828895165878,2021.19759698634,2021.24113698634,457,0
136,27,Nassau,Nassau,0.13166,0.326429516589,0.194769516589,2021.10947698634,2021.24113698634,457,0
163,52,Nassau,Nassau,0.145,0.329429516587,0.184429516587,2021.09913698634,2021.24413698634,457,0
153,40,Nassau,Nassau,0.05282,0.3294295165878,0.2766095165878,2021.19131698634,2021.24413698634,457,0
204,92,Bronx,Bronx,0.0711188092,0.334429516585,0.263310707385,2021.17801817714,2021.24913698634,457,0
145,36,Nassau,Nassau,0.17724,0.334429516587,0.157189516587,2021.07189698634,2021.24913698634,457,0
171,172,Queens,Queens,0.1134853318,0.335389516635,0.221904184835,2021.13661165459,2021.25009698639,457,0
180,68,Queens,Queens,0.10919,0.337429516582,0.228239516582,2021.14294698633,2021.25213698633,457,0
113,2,Nassau,Nassau,0.16936,0.345429516584,0.176069516584,2021.09077698634,2021.26013698634,457,0
160,161,Nassau,Queens,0.07124,0.3512795165878,0.2800395165878,2021.19474698634,2021.26598698634,457,1
163,164,Nassau,Queens,0.16686,0.351289516587,0.184429516587,2021.09913698634,2021.26599698634,457,1
190,79,Queens,Queens,0.17066,0.351429516585,0.180769516585,2021.09547698634,2021.26613698634,457,0
164,53,Queens,Nassau,0.000140000000100005,0.3514295165871,0.351289516587,2021.26599698634,2021.26613698634,457,1
164,54,Queens,Queens,0.000140000000100005,0.3514295165871,0.351289516587,2021.26599698634,2021.26613698634,457,0
161,49,Queens,NewYork,0.000150000000100015,0.3514295165879,0.3512795165878,2021.26598698634,2021.26613698634,457,1
176,177,Queens,Queens,0.1193510601,0.352840576685,0.233489516585,2021.14819698634,2021.26754804644,457,0
116,5,Bronx,Bronx,0.14574,0.353429516589,0.207689516589,2021.12239698634,2021.26813698634,457,0
177,62,Queens,Queens,0.000588939929800025,0.3534295166148,0.352840576685,2021.26754804644,2021.26813698637,457,0
177,63,Queens,Queens,0.000588939929800025,0.3534295166148,0.352840576685,2021.26754804644,2021.26813698637,457,0
204,93,Bronx,Bronx,0.0991188092,0.362429516585,0.263310707385,2021.17801817714,2021.27713698634,457,0
115,3,Bronx,Bronx,0.16635,0.3644295165886,0.1980795165886,2021.11278698634,2021.27913698634,457,0
126,15,Nassau,Nassau,0.07389,0.367429516584,0.293539516584,2021.20824698634,2021.28213698634,457,0
130,20,Nassau,Nassau,0.06073851494,0.367429516624,0.306691001684,2021.22139847144,2021.28213698638,457,0
135,25,Nassau,Nassau,0.1766925506,0.370429516554,0.193736965954,2021.10844443571,2021.28513698631,457,0
172,58,Queens,Queens,0.04904,0.384429516635,0.335389516635,2021.25009698639,2021.29913698639,457,0
206,97,Nassau,Nassau,0.30634,0.386429516588,0.080089516588,2020.99479698634,2021.30113698634,457,0
127,16,Nassau,Nassau,0.09282,0.389429516584,0.296609516584,2021.21131698634,2021.30413698634,457,0
161,50,Queens,Queens,0.04115,0.3924295165878,0.3512795165878,2021.26598698634,2021.30713698634,457,0
172,59,Queens,Queens,0.05704,0.392429516635,0.335389516635,2021.25009698639,2021.30713698639,457,0
124,13,Nassau,Nassau,0.10784,0.395429516584,0.287589516584,2021.20229698634,2021.31013698634,457,0
190,78,Queens,Queens,0.21666,0.397429516585,0.180769516585,2021.09547698634,2021.31213698634,457,0
214,107,Nassau,Nassau,0.12873,0.4034295165823,0.2746995165823,2021.18940698633,2021.31813698633,457,0
117,6,Bronx,Bronx,0.14196,0.408429516589,0.266469516589,2021.18117698634,2021.32313698634,457,0
123,12,Nassau,Nassau,0.19566,0.411429516584,0.215769516584,2021.13047698634,2021.32613698634,457,0
176,64,Queens,Queens,0.17794,0.411429516585,0.233489516585,2021.14819698634,2021.32613698634,457,0
192,81,Queens,Queens,0.28588,0.430429516585,0.144549516585,2021.05925698634,2021.34513698634,457,0
175,65,Queens,Queens,0.2128993364,0.444429516565,0.231530180165,2021.14623764992,2021.35913698632,457,0
125,14,Nassau,Nassau,0.15388,0.444429516584,0.290549516584,2021.20525698634,2021.35913698634,457,0
188,76,Queens,Bronx,0.18269,0.447429516628,0.264739516628,2021.17944698638,2021.36213698638,457,1
188,77,Queens,Queens,0.18469,0.449429516628,0.264739516628,2021.17944698638,2021.36413698638,457,0
138,139,Nassau,Nassau,0.4167869533,0.458129516549,0.041342563249,2020.956050033,2021.3728369863,457,0
139,28,Nassau,Nassau,0.000300000000000022,0.458429516549,0.458129516549,2021.3728369863,2021.3731369863,457,0
187,75,Queens,Queens,0.1967412284,0.460429516585,0.263688288185,2021.17839575794,2021.37513698634,457,0
154,41,Nassau,Nassau,0.19454,0.4774295165878,0.2828895165878,2021.19759698634,2021.39213698634,457,0
139,29,Nassau,Nassau,0.0573,0.515429516549,0.458129516549,2021.3728369863,2021.4301369863,457,0
14,1,Suffolk,Suffolk,0.08268,0.08268,0,2021.03185424658,2021.11453424658,465,0
14,15,Suffolk,Suffolk,0.0063,0.0063,0,2021.03185424658,2021.03815424658,465,0
15,17,Suffolk,Suffolk,0.00885,0.01515,0.0063,2021.03815424658,2021.04700424658,465,0
17,21,Suffolk,Suffolk,0.00301999999999999,0.01817,0.01515,2021.04700424658,2021.05002424658,465,0
21,22,Suffolk,Queens,0.00624,0.02441,0.01817,2021.05002424658,2021.05626424658,465,1
22,23,Queens,Queens,0.05572274721,0.08013274721,0.02441,2021.05626424658,2021.11198699379,465,0
17,18,Suffolk,Suffolk,0.07767,0.09282,0.01515,2021.04700424658,2021.12467424658,465,0
18,19,Suffolk,Suffolk,0.02999,0.12281,0.09282,2021.12467424658,2021.15466424658,465,0
19,20,Suffolk,Suffolk,0.00199000000000001,0.1248,0.12281,2021.15466424658,2021.15665424658,465,0
22,9,Queens,Queens,0.10227,0.12668,0.02441,2021.05626424658,2021.15853424658,465,0
15,16,Suffolk,Suffolk,0.12816,0.13446,0.0063,2021.03815424658,2021.16631424658,465,0
23,24,Queens,Queens,0.06284434306,0.14297709027,0.08013274721,2021.11198699379,2021.17483133685,465,0
24,25,Queens,Queens,0.00136290972700001,0.144339999997,0.14297709027,2021.17483133685,2021.17619424658,465,0
18,4,Suffolk,Suffolk,0.05586,0.14868,0.09282,2021.12467424658,2021.18053424658,465,0
19,5,Suffolk,Suffolk,0.03687,0.15968,0.12281,2021.15466424658,2021.19153424658,465,0
25,12,Queens,NewYork,0.03134,0.175679999997,0.144339999997,2021.17619424658,2021.20753424658,465,1
23,13,Queens,Queens,0.09554725279,0.17568,0.08013274721,2021.11198699379,2021.20753424658,465,0
20,6,Suffolk,Suffolk,0.05088,0.17568,0.1248,2021.15665424658,2021.20753424658,465,0
21,8,Suffolk,Suffolk,0.16051,0.17868,0.01817,2021.05002424658,2021.21053424658,465,0
25,11,Queens,Queens,0.04234,0.186679999997,0.144339999997,2021.17619424658,2021.21853424658,465,0
16,2,Suffolk,Suffolk,0.07122,0.20568,0.13446,2021.16631424658,2021.23753424658,465,0
16,3,Suffolk,Suffolk,0.08522,0.21968,0.13446,2021.16631424658,2021.25153424658,465,0
20,7,Suffolk,Suffolk,0.10088,0.22568,0.1248,2021.15665424658,2021.25753424658,465,0
24,10,Queens,Queens,0.08270290973,0.22568,0.14297709027,2021.17483133685,2021.25753424658,465,0
7,1,Queens,Queens,0.04858,0.04858,0,2021.12957068493,2021.17815068493,470,0
7,8,Queens,Queens,0.06348,0.06348,0,2021.12957068493,2021.19305068493,470,0
8,9,Queens,Queens,0.03186,0.09534,0.06348,2021.19305068493,2021.22491068493,470,0
