# BEAST v1.10.5 Prerelease #23570d1
# Generated Tue Sep 20 18:47:43 CEST 2022 [seed=1663692462596]
# -overwrite All_clades.xml
state	joint	prior	likelihood	coordinates.precision.col11	coordinates.precision.col12	coordinates.precision.col21	coordinates.precision.col22	correlation	coordinates.varCovar.coordinates.precision.col11	coordinates.varCovar.coordinates.precision.col12	coordinates.varCovar.coordinates.precision.col21	coordinates.varCovar.coordinates.precision.col22	coordinates.diffusionRate9	coordinates.diffusionRate18	coordinates.diffusionRate58	coordinates.diffusionRate78	coordinates.diffusionRate129	coordinates.diffusionRate141	coordinates.diffusionRate142	coordinates.diffusionRate182	coordinates.diffusionRate232	coordinates.diffusionRate294	coordinates.diffusionRate363	coordinates.diffusionRate388	coordinates.diffusionRate428	coordinates.diffusionRate458	coordinates.diffusionRate474	coordinates.diffusionRate475	coordinates.diffusionRate503	coordinates.diffusionRate515	coordinates.diffusionRate533	coordinates.diffusionRate568	coordinates.diffusionRate616	coordinates.diffusionRate720	coordinates.traitLikelihood9	coordinates.traitLikelihood18	coordinates.traitLikelihood58	coordinates.traitLikelihood78	coordinates.traitLikelihood129	coordinates.traitLikelihood141	coordinates.traitLikelihood142	coordinates.traitLikelihood182	coordinates.traitLikelihood232	coordinates.traitLikelihood294	coordinates.traitLikelihood363	coordinates.traitLikelihood388	coordinates.traitLikelihood428	coordinates.traitLikelihood458	coordinates.traitLikelihood474	coordinates.traitLikelihood475	coordinates.traitLikelihood503	coordinates.traitLikelihood515	coordinates.traitLikelihood533	coordinates.traitLikelihood568	coordinates.traitLikelihood616	coordinates.traitLikelihood720
47900000	-575.8206301898566	-382.1404274102845	-193.6802027795721	15.781367754023998	4.2269922352503215	4.2269922352503215	3.2127952571173353	-0.593632411630225	0.0978471418150453	-0.12873497238187948	-0.12873497238187948	0.48062873762110214	80.75551996312306	187.94066474250388	138.17272846374914	121.90017244487744	182.3817342183412	180.64307073453483	218.96342233145558	280.67280363249307	241.53156454242918	401.6502623797556	523.0690592882851	212.63774169961115	284.96958819621193	127.89044646001133	402.85042788170443	342.98237144005344	201.38754330260636	195.1696604864707	361.90425089330216	387.3211641367154	567.5483821346178	318.7660546064059	23.772456633260994	0.35691383623437645	-13.395876502538009	-9.65069025919719	-14.38533957555449	-9.327162306611141	-2.1676170544121813	-12.001773480463303	-8.030370274074606	-12.084376905446575	-13.361242306684579	-11.507789710096635	-13.247477033245918	-10.524523149692877	-9.908190103694475	-13.101870205314	-12.936797312674184	-9.894736293062472	-12.120810437269217	-13.04872069271264	-7.117414081458008	-9.996795564864984
48000000	-732.5205377952841	-382.6648592028393	-349.8556785924448	2.246809764061527	1.0066751366936788	1.0066751366936788	1.1882962563831325	-0.6160895275645175	0.7173619253245656	-0.6077191696563846	-0.6077191696563846	1.3563753731674961	138.62938525984117	268.89960657805847	395.1041548526883	185.0975974366473	197.95906251795105	364.7880866305579	320.9650831743476	361.0700335464161	2637.042368190455	665.3706407689941	858.5216614500051	1090.0928651910965	609.2973977070109	290.8625820282143	992.8295143061016	634.3861261514592	381.28359427015357	566.9185985542758	809.2564739341582	917.4920306977174	1447.661209339533	610.6761513190471	1.9802471697576784	-11.839944388942737	-18.77971617939822	-17.094850992992292	-17.23730092016271	-16.811244630676132	-17.887891728328455	-17.366131821441	-17.024150248341837	-16.178277518675003	-15.36608697246138	-15.350127557631202	-20.121303933733472	-13.800595091765695	-15.02053284188089	-16.610397513561487	-20.516742548794667	-17.94467364138592	-17.202905053272126	-17.82459821723693	-16.830150357684726	-15.028303603835688
48100000	-572.6986415565202	-386.0715211500531	-186.62712040646713	8.612725497191736	0.29835030690916536	0.29835030690916536	2.986723352318911	-0.058824559985662606	0.11651042920593725	-0.011638480773494256	-0.011638480773494256	0.3359776671420291	77.0781287933481	175.19544483265838	145.14246083804778	108.4173132612841	74.95883601646044	174.31734556051887	229.5982603103133	259.59229247737886	634.0579309423829	303.90532262553666	389.8935774974092	428.15151474454905	224.16557184848764	275.77663682943245	190.0410232400673	526.520543803287	162.1383778694474	263.1794802725492	293.0219945547636	276.75394344157286	1689.169788896085	224.1041053592235	25.474703260428214	-1.4497956853963299	-11.105439526007018	-7.339801503508553	-10.443014364307235	-10.120504045014354	6.5226869641961045	-16.331058781302957	-13.398754405540272	-12.669120822973701	-13.536704288205753	-11.465585617556222	-13.405614346428498	-8.150852095198452	-11.263834471333514	-14.076237223302389	-9.588173505681365	-11.238748128833564	-11.004102810851304	-12.207185371617559	-13.690322812089473	-6.139660825942973
48200000	-679.7143254667451	-396.0220679939816	-283.69225747276346	3.41886307209258	-3.0986628530291815	-3.0986628530291815	4.473989152502771	0.7922933463665117	0.7857036872492095	0.5441745042687999	0.5441745042687998	0.6004067579020882	108.44380101699012	182.0867546875883	194.73034743620593	209.85920104067583	65.86748243640811	557.2165944413526	332.98119171215944	777.8659248567533	1718.6603203920254	494.5786822201143	570.6974864432564	694.8296968255966	444.7390208417455	199.83796163510692	381.15620677234284	426.3779757675691	178.05782605605677	195.65635023693724	311.37705115326406	887.7403650250637	1017.009215070948	224.68149428636033	13.976244262307429	-14.241541711814158	-14.847915275678291	-16.2964814554068	-14.230674129977006	-16.75374248666252	-15.85037485767954	-20.702776925698604	-16.63502379885395	-16.322760343137023	-15.563353587247885	-13.155742983510796	-13.851062602914233	-9.027274518768984	-11.115589522938514	-12.926593520838287	-14.626280587868058	-13.892086561731887	-11.001618090352359	-16.23986051611492	-11.571992837499486	-8.815755420377556
48300000	-530.1203929886613	-378.9280383508258	-151.19235463783542	11.671466397401911	-3.8723621217346045	-3.8723621217346045	5.231579856586427	0.49556065907125785	0.11356946866129003	0.08406296390101552	0.08406296390101552	0.25336939769393696	69.38931583017059	178.27120151895858	123.23835110258905	124.34887227566443	130.4680899771172	166.10683145611858	231.1749969020518	179.05041660845146	645.275418507416	412.1887177068076	222.35642102494995	369.07879884247404	267.2851897765591	135.34987295579916	187.73639595011485	342.9573159195195	297.35959678757723	140.04209481819495	279.93324487797986	213.67552332096355	711.2872443502002	209.11070209226625	37.55009399897982	0.6465275832802	-9.977101586753854	-10.503438351265494	-12.989184973115274	-9.000249906168609	6.990251044877475	-12.852169362814115	-9.800137916607301	-12.565690825320939	-11.623346123132437	-12.994002392875458	-12.949614511204098	-4.147160381129856	-9.321131921501753	-9.568164527193401	-12.139120160031366	-6.993195053463637	-10.217255720823822	-12.541769007372467	-7.355279403610894	-8.841215140588176
48400000	-644.38250358031	-379.4251116524031	-264.95739192790694	2.3577537720296537	-0.42097025118573905	-0.42097025118573905	2.448261379396221	0.17521581032074848	0.43756603027163715	0.07523799673678017	0.07523799673678017	0.42139003909763123	100.37278113345957	196.26028187126943	225.98972795383708	135.26358741923778	88.79542505432548	293.89698593251944	258.59921740885864	340.77762115550655	634.1174131766464	416.18819883045654	204.94326123278373	250.83401979860596	265.81266654395296	194.6090940370061	289.0972270012472	991.597793562183	233.7679465062186	102.62914853691906	327.922081418586	298.0734001241216	1512.6564205942204	521.5077234314597	19.187279798465	-9.248954223655934	-15.333868727737542	-14.525143749282458	-11.740035569711736	-13.273246274693156	-7.7785309577094965	-16.258079220939205	-18.394404638847913	-14.131980667764484	-14.769265279495396	-14.79137758119603	-13.852892222103357	-9.790592248182353	-12.399738034179663	-16.268061380817535	-13.209992673512819	-13.283614160091915	-12.303555289513195	-14.280382067293301	-15.12254009958439	-13.38841666006007
48500000	-586.5463632039841	-405.3327597535436	-181.21360345044053	6.858853375631792	1.6925472997699498	1.6925472997699498	5.596460489979958	-0.2731859336859112	0.15755541192633254	-0.04764975782416563	-0.04764975782416563	0.19309516628855064	80.03499626159915	166.86584972584592	145.18931779184456	132.44071526442167	135.73583403342076	141.57806799183683	205.9394378032564	135.85013963983766	648.5375218123426	406.32548537861055	337.3044027571259	373.4839407569091	210.9329085882791	177.55915015147	76.78971508657273	252.99536525496177	207.10107866088424	181.264458665189	225.5351427156444	222.0298028756794	631.5944477001738	232.18081897410318	25.907552022000473	1.5352436308753603	-11.378842647025156	-15.28172912754035	-10.210932331092842	-7.480351656025875	-4.701097049411441	-13.81417474871494	-12.766725036492693	-12.384193285873224	-14.592199859063086	-10.295897374941138	-10.722986883765817	-5.388921077780674	-13.338369321928077	-10.563210395557372	-13.184896042155849	-7.353154130284002	-6.892497196908787	-11.712802527812816	-9.690519853905775	-6.902898557036458
48600000	-565.127022731675	-400.93211718326296	-164.194905548412	8.462917892288013	-1.8629948358950918	-1.8629948358950918	4.150336277646416	0.3143474517763942	0.13111898865301927	0.05885643533609898	0.05885643533609899	0.26736369317033	63.828581255815465	159.31859755429872	132.71294278914118	122.38009513057466	75.41738920662068	205.66902806194065	216.1581708042178	142.6596446278343	1071.9064076335553	333.5303385428589	213.44441493717306	374.75706239557275	310.13179754134836	137.64067727024033	348.88963146921276	337.3958113230155	165.36124588173703	182.4053536338852	231.4520422414723	216.89353746962567	721.3017183958236	389.10784954627906	32.99450952221615	3.2061473178111086	-8.49178575657174	-11.708857143227357	-9.98415187251886	-7.514125464119139	8.52247029924068	-11.934409288383998	-13.064954459260449	-12.992425336811054	-13.223847924792025	-10.540756562027301	-14.839200353108097	-7.510919289209058	-11.517092952849676	-11.329678517013722	-12.585328563928234	-7.820069710418262	-8.2194263429224	-11.16445625699526	-13.252501372970805	-11.224045520552487
48700000	-584.4498620042275	-418.8367242888688	-165.6131377153587	5.919203178609927	-0.89679779203698	-0.89679779203698	5.086242904060364	0.1634422597010253	0.1735785259425083	0.03060507367550365	0.030605073675503653	0.20200501271323612	64.64024614342011	163.34698639881844	243.7284463946018	120.3666443983412	66.67612230885597	377.65959810730686	205.82632076464523	170.45365059865955	696.8512130303465	378.9327205512464	245.66837098162256	566.7850724377552	290.63319253184585	149.95205016117455	262.4180768578212	324.53609471744227	158.62209866483545	285.0545845787763	259.4242517400296	224.12695214486916	628.2983191001855	200.86410868127027	34.00493299308407	1.1239741690922518	-11.985998062526894	-11.450122933293379	-11.145079310209809	-10.077801333592276	4.698597072502434	-12.079361305776397	-9.654076931918333	-11.866436313921378	-12.100152411740329	-11.36893808641325	-11.683078855233513	-5.769523190616503	-12.346021108588937	-13.745931987781224	-11.967785511909824	-9.993587195388375	-11.11618721248811	-12.184753800019957	-9.705636757734922	-5.200169640884075
48800000	-580.6284901699195	-369.72889152149367	-210.89959864842578	6.973136399549249	-2.489249975025865	-2.489249975025865	2.7550459176562128	0.5679237234005909	0.2116832460604721	0.19126088301921987	0.19126088301921987	0.5357791457554981	76.35857450286522	175.19710780994265	178.48241016842672	145.0003126708324	166.5497855184288	252.52643930936745	295.7487802942264	499.4350609576247	980.9066533494218	612.8674421459896	222.69357576660525	603.6291152959851	628.2875441507906	145.89187084948438	362.0533283217597	227.03931968714252	589.60148272324	173.28372483134902	254.30499520366345	225.2931121739492	785.9716331860759	388.5271308277588	24.651739912721176	-4.037301307829882	-13.515725095219668	-11.30879305741308	-13.74046838504775	-9.90695519166994	-0.8256826594600799	-14.80856311874113	-12.409831920883803	-13.789192489802645	-14.706792951620018	-13.221329248076918	-15.76049231474309	-4.188208784262544	-11.054094740949084	-10.819802473149217	-16.607340113837093	-10.115770502574879	-8.555699000172766	-14.318973240926503	-12.245557527403658	-9.614764437363199
48900000	-684.738240623152	-430.65113831538247	-254.08710230776953	4.738766012510285	-2.7500842553761613	-2.7500842553761613	3.221702631595238	0.7038346464494117	0.41818941700956735	0.3569715343074642	0.3569715343074642	0.6151100901373947	85.6568185418473	201.0177671545092	300.96846420866933	162.50384560198324	45.73725313091898	258.00675731709634	287.4320587840301	555.4000662092261	1627.372797927196	330.3745180153947	1109.8295309241478	608.4316498181615	374.5583911138245	184.71193820777947	287.2356638874841	297.88555890260744	252.56536450666033	296.7269080460216	250.8112989505226	458.4685279012316	2897.9743944820248	326.67158440339875	17.46072288064932	-8.156008865953208	-13.581692447749838	-12.01622604316745	-13.523435901505593	-10.600422269030219	-6.238042032000012	-16.364589773380544	-16.520094758611663	-15.191529954748116	-15.0559299673628	-12.70087560337643	-17.936982926755988	-8.184500313979719	-10.602863690071846	-14.442176345152767	-14.51285003034729	-12.53077021208111	-8.880050113808993	-15.294316129771971	-19.711015348555204	-9.503452461008049
49000000	-631.9542285350963	-421.2039695593155	-210.75025897578078	3.617713413426707	-2.0912204037547757	-2.0912204037547757	8.452274413341748	0.37817771486443297	0.32254798590930894	0.07980324541508495	0.07980324541508496	0.1380558791673835	87.70099387609261	178.50433229511188	179.17800414944074	144.50083129746815	122.46581247593795	239.10463123249374	245.34539747354074	328.6653718193484	432.8079099563923	324.49784800913665	547.6585208199118	257.9328152757655	256.5187127683277	140.2357004921791	265.67593324862656	400.75725960074465	139.6997565505833	245.91520440102448	190.2198458139879	429.10487782343677	793.5617699237032	286.8877428815804	20.58611025823405	-12.00339929560612	-12.358795704618405	-16.1839460749948	-9.493447783435503	-10.938607923900125	-5.07625247242262	-11.417582929997588	-7.941187575560254	-16.195268229868887	-13.613227100646714	-12.17467468294994	-12.484379553620444	-6.607186490470034	-10.579208884891706	-14.195181987267295	-9.769853989146714	-7.673453105706161	-9.989477561030458	-13.989670492086058	-10.474371284632742	-8.17719611116227
49100000	-588.185574638565	-407.4979080683678	-180.68766657019717	6.729584258241527	-1.6351579323401928	-1.6351579323401928	4.000963323797489	0.3151253222639764	0.16498084200812915	0.06742619480893072	0.06742619480893072	0.2774962896274563	89.6719678651718	176.1578972461306	140.74915920438025	103.18220377394962	69.73105778230627	184.30501440193328	207.45490397815018	466.2745568088845	713.329032297532	289.43322366812	260.709776750774	265.6192165181514	283.42262848159146	145.61223617071914	457.1050980362295	436.1923772148252	196.89640159037657	171.38112361509008	159.92613982080914	335.7706434773138	640.4771867544058	158.96885325989032	28.552223756890186	2.510801774363866	-9.585249436021153	-10.250023767654032	-10.826907088569552	-9.996631324894036	5.598243887486817	-17.682420147510037	-10.656309059876348	-12.788468033301317	-14.110878501827532	-10.350795631732593	-13.576456218689767	-6.586810734708548	-10.756352863108162	-11.749260626432706	-10.311479098730285	-11.015623003974309	-11.760188128311176	-14.575017220074091	-15.34384292384309	-5.426222179679316
49200000	-512.8583839940922	-363.0374780273047	-149.82090596678742	22.379457662448093	0.1696353862210228	0.1696353862210228	2.482647286396124	-0.022758003586218795	0.04470699023208068	-0.0030547583607043395	-0.0030547583607043395	0.40300456717986244	78.1237895671693	179.36939352861194	140.8799004477525	129.1575683912534	50.020399368799545	172.1704749930496	234.41646684276378	341.504529543071	326.2731867313479	248.56211620879492	298.72280041596457	366.3665254254997	361.5613361473838	117.22563834368437	80.48664208259692	319.17794370420677	155.15014362776418	209.5429138923798	239.98102353085343	516.1253712378012	1033.91278647778	176.18325227876448	38.205407018324195	6.112622320227295	-11.22435012066046	-11.555358053526543	-11.448359690657146	-10.446995489370579	6.988221649076223	-14.89729289023432	-7.889507627807528	-11.50229933403082	-12.955378287199625	-10.769405414132358	-15.30253785656014	-3.2681143507226906	-10.013687797276035	-11.560641772183285	-12.393540318520529	-11.15064682387545	-9.24160203166284	-11.812507038078891	-9.499980148859283	-4.194951909056625
49300000	-564.431400378036	-398.696786800439	-165.73461357759703	9.586414271422845	0.44673478776047854	0.44673478776047854	4.702605723835607	-0.06653534181157014	0.10477813792696557	-0.009953638888221076	-0.009953638888221076	0.21359363207190435	69.57883805252125	145.3082971387942	115.71621600597344	147.11255566076952	106.99610479079873	276.5278846684159	227.06821575509443	155.2489709258945	403.46991999888695	652.8966848847969	183.44490899090857	185.8233237172327	279.01415818289325	141.34070805003628	403.4260078249729	241.85761854744902	221.74073833382522	146.25948909502583	248.30529192535798	155.14006066429263	526.6427446326996	342.897963284493	28.61367005296397	4.0933756712020255	-8.86990990187977	-13.549525077606841	-14.66794197121751	-8.526970823653116	6.3555698323131935	-11.555500522536475	-12.954848960425057	-16.422443699473494	-11.568276715795765	-9.658872828277596	-12.705184390120069	-6.179470145167219	-11.571122628731006	-10.835166816133807	-11.506798927817329	-7.913122770524225	-9.762997737043367	-11.54413936699866	-7.432594355457819	-7.572341495217115
49400000	-655.0536189524871	-422.3459843518058	-232.70763460068136	9.024185119529871	4.829240478479148	4.829240478479148	5.81216329378821	-0.6668158750905957	0.19953545496156194	-0.1657910570100443	-0.1657910570100443	0.3098063134955623	65.53187115305492	192.1417731225292	176.8957079652229	105.28948724902382	72.39454303937492	305.4224544123741	217.34185138090993	756.7474320043954	772.2390319308198	325.24583288159573	406.12705210936326	324.3285817748209	300.71111946901374	179.41394414894106	270.36855201051924	269.6183391122387	91.0386085671865	285.9790061910365	320.6247405806506	252.52064274045244	607.096841487066	274.3993015919325	27.86098648418841	-11.372628811401436	-12.991247488153595	-10.795504147855759	-11.034469322858845	-8.75305748995293	-24.234722116307402	-13.939397691223288	-13.20156985432826	-13.079538597459509	-13.650914784304403	-9.78392062168846	-14.282274159653367	-9.828662676341121	-12.431805904635615	-12.5219160576384	-12.919003831295841	-12.0968895726423	-8.905648273719722	-12.9365119190245	-10.551855304567667	-11.257082459817378
49500000	-586.7386232173725	-407.36542274657114	-179.37320047080138	6.182800849962715	1.4193632926140711	1.4193632926140711	5.469352856340488	-0.24408043518205744	0.17198504952809462	-0.04463220285661411	-0.0446322028566141	0.1944195846077965	68.94783613094054	190.56020351337915	174.63169611603294	127.9603862382914	71.6569147888089	233.9103690125242	190.47003371267317	199.73792661904278	396.9011706406282	301.5142020160863	304.97618230928475	307.3467608302722	264.1646166743071	177.1198876087408	1131.5029671549344	285.092317336276	164.7174426908166	137.46060856777734	279.5121578344064	401.15521439909486	505.4354649799527	187.06801693269915	28.91233710227501	-2.0105547646790747	-12.712070608921518	-11.48505093820251	-9.003039155064851	-7.097785372652958	0.4759152857473694	-14.689786388198824	-9.093956531401815	-12.190941196811638	-11.196389305242644	-11.564553176582677	-11.04100862540452	-10.524633896660404	-11.48595199734997	-12.351615729112716	-11.03878400537483	-8.998018687356861	-12.232080853023355	-12.728302196421932	-8.474889728572833	-8.842039701787831
49600000	-607.9559832909374	-423.49325544242436	-184.4627278485131	7.911535905560971	2.344678908981109	2.344678908981109	6.097532736833779	-0.3375793750248513	0.14265460218758455	-0.054854848912545974	-0.054854848912545974	0.18509404639730404	71.7945465774911	163.97270120770685	148.7624261732852	95.46573696390759	119.39170606950549	264.3159661005286	227.25211458206283	202.83016975287194	480.08393703574615	382.47611872667255	311.22725686136977	474.98439228467896	277.02442356541735	120.76591315474896	118.56669309107403	257.9226366994661	141.8825602424545	184.31927213770817	288.82572707390244	478.5474699839817	414.5216881076389	140.46156209431086	30.77837200893986	-3.149572543229004	-9.343053882260266	-13.642190759929658	-15.301003300586103	-8.624334994532912	-6.999651837607597	-12.139186609479504	-10.14403671684133	-13.086641372168318	-12.469113650217633	-10.382668344881427	-11.095390017442021	-4.469426159346078	-10.132470419256398	-10.765043692014734	-12.406396388868567	-8.921416741059076	-11.941324459478055	-11.954198933608513	-6.383797803117652	-11.890181231528121
49700000	-645.9643418287695	-428.3242029741274	-217.64013885464212	10.522277752348762	-2.4038673209036165	-2.4038673209036165	1.4049514875310047	0.6252086075713722	0.1560240390647835	0.26695661174916213	0.26695661174916213	1.1685302230385626	114.20151336053002	163.39907043010498	134.442751188529	158.76729882657835	107.21009231705713	308.7236620465628	230.6695838002679	398.77231896894153	645.9078503258361	385.20059800545835	157.26961756273414	420.5781564733587	325.0994560963857	230.20344604981233	424.3592794848328	342.7064721685506	405.72624668862267	297.7742234489995	247.7035885512583	925.5724064520367	1384.0915740692783	693.3455741384053	25.380464699331952	3.861450445160287	-10.66926864846727	-11.97243696171777	-12.838954781057497	-10.68388298891602	4.037137981723632	-15.809587779484358	-14.92986988923356	-13.603276637813462	-14.129206334248941	-12.965809635623156	-16.4723561001388	-12.122714898782746	-13.398719070360622	-12.955648006943441	-14.0251164502269	-15.944357621566658	-9.365723762126748	-15.681802038111611	-12.728637194700736	-10.6218231813377
49800000	-683.892377944454	-431.96094588673674	-251.93143205771727	3.25687398834149	0.18266015991837917	0.18266015991837917	14.46744889259518	-0.026610153348418694	0.3072604606763119	-0.0038793463381409186	-0.0038793463381409177	0.06916966560253014	77.3810573464277	164.14249711247447	250.52104208380752	160.1342940406941	63.11458853335745	145.37253988789436	226.1708179404715	483.0716987223979	413.24029566960945	460.45645697262415	148.53702735203973	404.3812752501414	215.56579091689244	128.6226866056309	417.23731439585265	328.276718972286	268.63233576251577	96.07141019932833	136.5930301193491	222.59482630932905	786.1878776831265	264.59121006686047	-2.3160196786046647	-14.469909168147625	-14.387612174495882	-15.324852113005205	-8.0160264813136	-9.39625944697568	-12.564803021218335	-13.545926940589496	-8.186961324972177	-13.832024194891558	-12.121236407742485	-9.040230970797886	-13.136159271885568	-14.396585477264594	-12.797414803655695	-12.409167364538627	-11.616284379080488	-7.334309131625924	-6.331225663175911	-13.485610615007676	-11.689636061316012	-15.53317736741214
49900000	-657.419383208158	-377.54298884796685	-279.87639436019117	2.684258678133829	1.632906787647422	1.632906787647422	3.13709898826509	-0.562710604979852	0.545165205364167	-0.28376661608649417	-0.2837666160864941	0.4664705956010208	112.6332159917305	193.48779104123534	568.0233252884542	161.7559942739156	93.0171641651856	238.4186630715732	224.48359192903072	504.1509241460345	2102.4000512227276	652.0107778929299	941.9198791410734	1154.3212425851107	418.25595310309603	247.97952538166695	509.1688737212385	1012.88740729365	243.16812675135643	263.07304594396714	275.37975661408046	637.7613744476695	642.5495753354301	307.31594926595545	17.549314827853948	-10.34241542019673	-18.229065262311074	-14.053610282329805	-13.792508645104627	-10.270218250395642	-9.642066205959404	-15.013021230260614	-17.494721298775517	-15.616657466202572	-16.3756662359934	-15.97787258938131	-16.747441628400054	-10.36040491813949	-13.754220279116472	-18.545004808934312	-14.177208889471647	-13.10625140393011	-11.346489465350817	-15.987433035638064	-14.590344302647289	-12.003087569506086
50000000	-663.5145247575392	-395.3350651357219	-268.17945962181733	2.375703490193809	-0.5240598328242639	-0.5240598328242639	1.9765683470325703	0.24184039192757698	0.4470759824985731	0.11853602988214047	0.11853602988214049	0.5373555503902768	101.12443217112775	237.4905869120429	168.774738423771	241.51308357629142	87.680342979321	286.03440499807425	227.66418750408639	376.49962086521583	1702.1674894263313	275.43186592217216	189.4988271392392	167.4396102161624	461.67670997830555	251.4050347586822	97.68900477758262	382.12088111541686	297.92344540733234	230.45587594224958	498.35609091530523	220.2769741037501	1279.9266250783253	210.48445381351613	17.985893299461203	-7.576807841740054	-14.687897237030711	-19.699369345279564	-11.659159919797577	-11.159216245972491	-10.40913213654378	-16.50809452683778	-15.820047227581728	-15.180458679367964	-14.142427978902594	-12.246957972286458	-16.614617036490845	-8.777793921545452	-11.389532364081568	-15.466901613209103	-14.835393545834044	-14.447709875007085	-15.409715316808388	-16.556196862658414	-14.143428788695116	-9.434494485607843
50100000	-667.5025052203462	-365.6393988165209	-301.8631064038253	2.809491293394821	0.4047822461947328	0.4047822461947328	1.1339876883401268	-0.226779315978663	0.3752341886979213	-0.13394161092924112	-0.13394161092924114	0.9296548780648479	90.72229806165147	253.84812967875803	149.85653661695153	138.96131151397213	115.9323080991992	201.97428226344758	336.60654031080605	212.57472756688546	1060.0547661910266	441.6422784368644	1271.015310256546	2095.409328912936	462.0756265876261	197.0018004098863	137.83349742876618	688.2905511763763	307.9121317258863	675.7444423081532	344.3339423885057	1212.1951158780546	636.108965738843	387.3943377627443	14.990236024987592	-13.885390562282538	-15.697714125077532	-15.228539892137622	-15.460565765696487	-13.038747638243983	-8.496776082386878	-17.052323387624902	-15.926297669331484	-14.41642447137688	-17.724473121025106	-17.265942860278503	-17.936946839843692	-12.827808647840072	-14.215207016897303	-15.672617021693398	-16.511430990212645	-17.390064725485864	-14.639713631778283	-16.831116276628713	-14.979864391105231	-11.655377311865722
50200000	-656.168839260843	-417.7823321923296	-238.38650706851342	4.273207766864012	-2.876970687482406	-2.876970687482406	3.8993439099052205	0.7047947532051467	0.46499664425229575	0.34307866815575544	0.3430786681557555	0.5095798979764546	77.01087353022615	229.2271090687534	126.82058314161343	155.0537880137364	69.65419227758048	444.73454844351784	236.63522079839493	267.49841716681107	845.6096242662143	1312.553195820701	1260.0599119089218	840.256762391055	433.06329266897376	251.08374189084208	391.6775321822641	794.1358065178928	513.1981205962429	452.7913845393052	184.98601754429671	470.989981066605	1617.7283128662027	294.69994119916953	24.41338339082698	-15.60891906657673	-12.76668416769641	-14.139604039555191	-12.504103366531421	-13.959224332475872	0.9118363079277909	-14.129704584459677	-12.11069188223794	-16.972015137227338	-16.377914495656597	-12.931195401984644	-14.00189760369655	-6.20122817343524	-12.487879878897488	-13.096688156798999	-15.392635326181319	-13.83644884161614	-10.335806462845584	-14.618673732952946	-11.68723030878555	-10.553181807656529
50300000	-609.5088291456632	-431.4933917925073	-178.0154373531559	5.998704740763804	1.7268890497251888	1.7268890497251888	8.415841915646372	-0.2430451213962701	0.17716814089075825	-0.03635402441383925	-0.03635402441383925	0.12628319036005506	63.33255235451404	169.71973825849435	165.99484806097627	121.53489284849189	119.74283300105883	175.2806599575756	229.09961660631464	595.2408806772759	406.1455885558144	244.85501276967594	384.4509695865694	228.51927629029663	221.62278551162657	112.34109925871354	1162.2659721873697	233.7552723131924	144.778027793239	121.1436886956238	201.93052751035603	449.4463954116878	357.5622151031296	248.060115811084	29.942813714258605	-2.9800362699899914	-11.765662370072224	-10.199238735863549	-13.244440285075639	-7.76808725175656	-11.848176641124837	-14.3798600871958	-9.457426302164386	-12.170701885299021	-11.964480970568015	-8.932235427603423	-11.498047844428845	-4.160187455665955	-11.75275118640574	-12.878209257787933	-12.30147093099697	-10.08257289244635	-6.938919220771153	-11.450487084423587	-7.350145568570961	-4.835113399203605
50400000	-573.1016308492997	-412.01056372811007	-161.09106712118958	6.489737064267858	-1.7030413493860632	-1.7030413493860632	4.954314531237156	0.30034461829572334	0.1693675693623805	0.058219955969795685	0.058219955969795685	0.22185732969632954	77.11265419390504	153.4493586937239	132.75751883365916	112.77488473343726	53.70710361489414	267.30013130921543	188.71744907887566	287.47408127095963	808.2680730203391	369.86937522889747	296.2041332319276	548.2875280779538	202.95572224180208	185.51320638342574	261.9359050412957	356.112507835313	120.08044318757122	182.4604326029932	149.3323877534045	277.1313168571221	945.6151661324802	217.5310389049493	28.87884785197725	0.5601429117336156	-9.460226824680571	-9.213263198736193	-8.825359825252397	-8.771282714214747	7.132268965384377	-14.802797609993702	-13.413220437563728	-13.643707087039997	-13.04782757562715	-11.251641898952448	-9.94124556326237	-8.920806168073703	-9.027803433906334	-11.298246551554005	-11.141957312560331	-9.340664579891913	-5.514683262375392	-12.731729738796652	-10.380286780140224	-6.935576287662997
50500000	-640.833476683294	-406.8893394835333	-233.94413719976063	2.8579222325989844	-1.984752980245141	-1.984752980245141	9.51956799961105	0.3805157514007219	0.4091456692835523	0.08530356487795475	0.08530356487795475	0.12283188739917933	83.49328124751753	205.53782939916263	176.83496045685487	190.53149962836386	96.14300002635055	95.09536977174633	215.7101728657891	140.31315526433045	1024.6341503426295	607.6830764833327	904.1403266342933	436.1832290276701	387.1274934917191	174.21238076531742	617.6653235698094	423.2186963020489	300.4704004191318	341.25032331672384	313.3455921205724	500.1964968095165	1937.2290825475436	469.0755577696796	20.937231457220108	-15.296232357571942	-18.565181384962774	-13.20633529876968	-10.156388999554059	-6.735716428382174	-12.735617639551734	-13.085041263037064	-13.229821065885076	-14.532723277620914	-14.891256682631303	-12.081285591832145	-9.818314494082113	-5.685806184748193	-9.726185897514622	-12.665394559677758	-11.362684515225201	-10.826091663769539	-9.97570793119706	-14.366201097470096	-13.880163188902758	-12.05921913459451
