name,accession,date,loc
hCoV-19/Brazil/GO-HLAGYN-1833865/2021|EPI_ISL_3536531|2021-08-10,EPI_ISL_3536531,2021-08-10,Brazil
hCoV-19/Brazil/RJ-00334/2020|EPI_ISL_623137|2020-05-18,EPI_ISL_623137,2020-05-18,Brazil
hCoV-19/Brazil/RJ-00336/2020|EPI_ISL_623139|2020-04-20,EPI_ISL_623139,2020-04-20,Brazil
hCoV-19/Brazil/RJ-FIOCRUZ-27453/2021|EPI_ISL_2557407|2021-06-02,EPI_ISL_2557407,2021-06-02,Brazil
hCoV-19/Brazil/RJ-FIOCRUZ-29158/2021|EPI_ISL_3045478|2021-06-11,EPI_ISL_3045478,2021-06-11,Brazil
hCoV-19/Brazil/RJ-LNN00389/2021|EPI_ISL_1858777|2021-03-25,EPI_ISL_1858777,2021-03-25,Brazil
hCoV-19/Brazil/RJ-LNN00490/2021|EPI_ISL_1858916|2021-03-26,EPI_ISL_1858916,2021-03-26,Brazil
hCoV-19/Brazil/RJ-LNN01974/2021|EPI_ISL_2535119|2021-05-18,EPI_ISL_2535119,2021-05-18,Brazil
hCoV-19/Brazil/RS-13367/2020|EPI_ISL_831681|2020-07-02,EPI_ISL_831681,2020-07-02,Brazil
hCoV-19/Brazil/RS-UFCSPA_LACEN-19774/2021|EPI_ISL_3048780|2021-02-28,EPI_ISL_3048780,2021-02-28,Brazil
hCoV-19/Brazil/SP-3015/2021|EPI_ISL_2756430|2021-04-30,EPI_ISL_2756430,2021-04-30,Brazil
hCoV-19/Brazil/SP-3969/2021|EPI_ISL_3316300|2021-07-06,EPI_ISL_3316300,2021-07-06,Brazil
hCoV-19/Brazil/SP-BT23789/2021|EPI_ISL_2323126|2021-04-30,EPI_ISL_2323126,2021-04-30,Brazil
hCoV-19/Brazil/SP-IB_102693/2021|EPI_ISL_2345714|2021-05-03,EPI_ISL_2345714,2021-05-03,Brazil
hCoV-19/Brazil/SP-IB_120348/2021|EPI_ISL_3104821|2021-07-17,EPI_ISL_3104821,2021-07-17,Brazil
hCoV-19/Brazil/SP-IB_124744/2021|EPI_ISL_3579338|2021-08-03,EPI_ISL_3579338,2021-08-03,Brazil
hCoV-19/Brazil/SP-L115-CD6998/2020|EPI_ISL_2344302|2020-10-21,EPI_ISL_2344302,2020-10-21,Brazil
hCoV-19/Brunei/21/2021|EPI_ISL_3602107|2021-07-21,EPI_ISL_3602107,2021-07-21,Brunei
hCoV-19/Brunei/26/2021|EPI_ISL_3681499|2021-08-17,EPI_ISL_3681499,2021-08-17,Brunei
hCoV-19/Brunei/27/2021|EPI_ISL_3681501|2021-08-17,EPI_ISL_3681501,2021-08-17,Brunei
hCoV-19/Brunei/5/2020|EPI_ISL_435677|2020-03-21,EPI_ISL_435677,2020-03-21,Brunei
hCoV-19/Brunei/7/2020|EPI_ISL_962878|2020-12-28,EPI_ISL_962878,2020-12-28,Brunei
hCoV-19/Brunei/8/2021|EPI_ISL_3602079|2021-07-21,EPI_ISL_3602079,2021-07-21,Brunei
hCoV-19/Bulgaria/21BG-EU_002979_Pl27/2021|EPI_ISL_2621418|2021-04-30,EPI_ISL_2621418,2021-04-30,Bulgaria
hCoV-19/Bulgaria/21BG-EU_002980_Pl27/2021|EPI_ISL_2621419|2021-04-30,EPI_ISL_2621419,2021-04-30,Bulgaria
hCoV-19/Bulgaria/21BG-EU_003005_Pl27/2021|EPI_ISL_2621435|2021-05-02,EPI_ISL_2621435,2021-05-02,Bulgaria
hCoV-19/Bulgaria/21BG-EU_003349_Pl30/2021|EPI_ISL_2841886|2021-05-31,EPI_ISL_2841886,2021-05-31,Bulgaria
hCoV-19/Bulgaria/21BG-EU_003777_Pl32/2021|EPI_ISL_3076793|2021-07-05,EPI_ISL_3076793,2021-07-05,Bulgaria
hCoV-19/Bulgaria/21BG-EU_003832_Pl33/2021|EPI_ISL_3266124|2021-07-05,EPI_ISL_3266124,2021-07-05,Bulgaria
hCoV-19/Bulgaria/21BG-EU_004279_Pl37/2021|EPI_ISL_3796557|2021-08-02,EPI_ISL_3796557,2021-08-02,Bulgaria
hCoV-19/Bulgaria/21BG-EU_004346_Pl37/2021|EPI_ISL_3796762|2021-08-03,EPI_ISL_3796762,2021-08-03,Bulgaria
hCoV-19/Bulgaria/21BG-NC_003525_R14/2021|EPI_ISL_2967123|2021-06-11,EPI_ISL_2967123,2021-06-11,Bulgaria
hCoV-19/Bulgaria/21BG-NC_003537_R14/2021|EPI_ISL_2967134|2021-06-19,EPI_ISL_2967134,2021-06-19,Bulgaria
hCoV-19/Bulgaria/21BG-NC_A000006_R1/2021|EPI_ISL_2107801|2021-01-01,EPI_ISL_2107801,2021-01-01,Bulgaria
hCoV-19/Bulgaria/21BG-NC_A000008/2020|EPI_ISL_2081877|2020-09-30,EPI_ISL_2081877,2020-09-30,Bulgaria
hCoV-19/Burkina_Faso/7795/2021|EPI_ISL_2289121|2021-01-28,EPI_ISL_2289121,2021-01-28,Burkina Faso
hCoV-19/Burkina_Faso/LNRFHV_638/2020|EPI_ISL_2686236|2020-11-29,EPI_ISL_2686236,2020-11-29,Burkina Faso
hCoV-19/Burkina_Faso/M_LBC_2464/2020|EPI_ISL_2686342|2020-12-03,EPI_ISL_2686342,2020-12-03,Burkina Faso
hCoV-19/Burundi/UG521/2021|EPI_ISL_2928005|2021-05-30,EPI_ISL_2928005,2021-05-30,Burundi
hCoV-19/Burundi/UG558/2021|EPI_ISL_2928012|2021-05-31,EPI_ISL_2928012,2021-05-31,Burundi
hCoV-19/Cabo_Verde/Mindelo_10203/2020|EPI_ISL_1711647|2020-11-05,EPI_ISL_1711647,2020-11-05,Cabo Verde
hCoV-19/Cabo_Verde/Porto_Novo_11533/2020|EPI_ISL_1123286|2020-11-25,EPI_ISL_1123286,2020-11-25,Cabo Verde
hCoV-19/Cambodia/02-2105260551/2021|EPI_ISL_2406460|2021-05-29,EPI_ISL_2406460,2021-05-29,Cambodia
hCoV-19/Cambodia/02-2107134773/2021|EPI_ISL_3045564|2021-07-14,EPI_ISL_3045564,2021-07-14,Cambodia
hCoV-19/Cambodia/17-2104290664/2021|EPI_ISL_2106240|2021-04-29,EPI_ISL_2106240,2021-04-29,Cambodia
hCoV-19/Cambodia/22-2105242017/2021|EPI_ISL_2406461|2021-05-25,EPI_ISL_2406461,2021-05-25,Cambodia
hCoV-19/Cambodia/22-2106280260/2021|EPI_ISL_3031490|2021-06-28,EPI_ISL_3031490,2021-06-28,Cambodia
hCoV-19/Cambodia/22-2107060810/2021|EPI_ISL_3031501|2021-07-06,EPI_ISL_3031501,2021-07-06,Cambodia
hCoV-19/Cambodia/254939/2021|EPI_ISL_1532806|2021-02-22,EPI_ISL_1532806,2021-02-22,Cambodia
hCoV-19/Cambodia/442470/2021|EPI_ISL_2106247|2021-04-30,EPI_ISL_2106247,2021-04-30,Cambodia
hCoV-19/Cambodia/443466/2021|EPI_ISL_2106237|2021-04-30,EPI_ISL_2106237,2021-04-30,Cambodia
hCoV-19/Cambodia/579156/2021|EPI_ISL_2693939|2021-06-19,EPI_ISL_2693939,2021-06-19,Cambodia
hCoV-19/Cambodia/738668/2021|EPI_ISL_3797885|2021-08-19,EPI_ISL_3797885,2021-08-19,Cambodia
hCoV-19/Cambodia/743187/2021|EPI_ISL_3797892|2021-08-22,EPI_ISL_3797892,2021-08-22,Cambodia
hCoV-19/Cambodia/VIR2107865/2021|EPI_ISL_1096140|2021-01-20,EPI_ISL_1096140,2021-01-20,Cambodia
hCoV-19/Cameroon/CAM-03/2021|EPI_ISL_1972307|2021-03-01,EPI_ISL_1972307,2021-03-01,Cameroon
hCoV-19/Cameroon/CAM079/2021|EPI_ISL_1972326|2021-03-01,EPI_ISL_1972326,2021-03-01,Cameroon
hCoV-19/Cameroon/CV416/2020|EPI_ISL_845551|2020-08-13,EPI_ISL_845551,2020-08-13,Cameroon
hCoV-19/Cameroon/Ebolowa-20v-13093/2020|EPI_ISL_1001063|2020-05-13,EPI_ISL_1001063,2020-05-13,Cameroon
hCoV-19/Cameroon/Yaounde-20V-6189/2020|EPI_ISL_1001043|2020-04-13,EPI_ISL_1001043,2020-04-13,Cameroon
hCoV-19/Canada/AB-57628/2020|EPI_ISL_805581|2020-03-17,EPI_ISL_805581,2020-03-17,Canada
hCoV-19/Canada/AB-ABPHL-05102/2021|EPI_ISL_2164601|2021-02-15,EPI_ISL_2164601,2021-02-15,Canada
hCoV-19/Canada/AB-ABPHL-05457/2021|EPI_ISL_2164885|2021-02-16,EPI_ISL_2164885,2021-02-16,Canada
hCoV-19/Canada/AB-ABPHL-15196/2021|EPI_ISL_2478561|2021-04-30,EPI_ISL_2478561,2021-04-30,Canada
hCoV-19/Canada/AB-ABPHL-16123/2021|EPI_ISL_2479126|2021-04-30,EPI_ISL_2479126,2021-04-30,Canada
hCoV-19/Canada/AB-ABPHL-17229/2021|EPI_ISL_2479807|2021-05-02,EPI_ISL_2479807,2021-05-02,Canada
hCoV-19/Canada/AB-ABPHL-21551/2021|EPI_ISL_2940044|2021-06-23,EPI_ISL_2940044,2021-06-23,Canada
hCoV-19/Canada/AB-ABPHL-22382/2021|EPI_ISL_3117269|2021-05-03,EPI_ISL_3117269,2021-05-03,Canada
hCoV-19/Canada/AB-ABPHL-23720/2021|EPI_ISL_3116308|2021-06-16,EPI_ISL_3116308,2021-06-16,Canada
hCoV-19/Canada/AB-ABPHL-25654/2021|EPI_ISL_3524187|2021-07-24,EPI_ISL_3524187,2021-07-24,Canada
hCoV-19/Canada/AB-ABPHL-26374/2021|EPI_ISL_3524742|2021-07-28,EPI_ISL_3524742,2021-07-28,Canada
hCoV-19/Canada/AB-ABPHL-27048/2021|EPI_ISL_3524922|2021-08-02,EPI_ISL_3524922,2021-08-02,Canada
hCoV-19/Canada/AB-ABPHL-27431/2021|EPI_ISL_3525302|2021-08-08,EPI_ISL_3525302,2021-08-08,Canada
hCoV-19/Canada/ABPHL-02509/2020|EPI_ISL_2163060|2020-08-05,EPI_ISL_2163060,2020-08-05,Canada
hCoV-19/Canada/ABPHL-09323/2021|EPI_ISL_2167441|2021-03-05,EPI_ISL_2167441,2021-03-05,Canada
hCoV-19/Canada/ABPHL-12626/2021|EPI_ISL_2170089|2021-04-04,EPI_ISL_2170089,2021-04-04,Canada
hCoV-19/Canada/BC-BCCDC-101183/2021|EPI_ISL_3482280|2021-04-30,EPI_ISL_3482280,2021-04-30,Canada
hCoV-19/Canada/BC-BCCDC-114798/2021|EPI_ISL_3482417|2021-04-30,EPI_ISL_3482417,2021-04-30,Canada
hCoV-19/Canada/BC-BCCDC-123089/2021|EPI_ISL_3601763|2021-06-15,EPI_ISL_3601763,2021-06-15,Canada
hCoV-19/Canada/BC-BCCDC-123242/2021|EPI_ISL_3601806|2021-06-17,EPI_ISL_3601806,2021-06-17,Canada
hCoV-19/Canada/BC-BCCDC-145108/2021|EPI_ISL_3602938|2021-07-13,EPI_ISL_3602938,2021-07-13,Canada
hCoV-19/Canada/BC-BCCDC-145129/2021|EPI_ISL_3602950|2021-07-12,EPI_ISL_3602950,2021-07-12,Canada
hCoV-19/Canada/BC-BCCDC-35045/2021|EPI_ISL_2498049|2021-01-15,EPI_ISL_2498049,2021-01-15,Canada
hCoV-19/Canada/BC-BCCDC-36990/2020|EPI_ISL_2499279|2020-12-07,EPI_ISL_2499279,2020-12-07,Canada
hCoV-19/Canada/BC-BCCDC-5658/2020|EPI_ISL_970538|2020-09-12,EPI_ISL_970538,2020-09-12,Canada
hCoV-19/Canada/BC-BCCDC-6214/2020|EPI_ISL_974574|2020-10-22,EPI_ISL_974574,2020-10-22,Canada
hCoV-19/Canada/BC-BCCDC-87796/2021|EPI_ISL_2656702|2021-05-04,EPI_ISL_2656702,2021-05-04,Canada
hCoV-19/Canada/BC-BCCDC-8823/2020|EPI_ISL_976404|2020-12-13,EPI_ISL_976404,2020-12-13,Canada
hCoV-19/Canada/BC-BCCDC-90714/2021|EPI_ISL_3487641|2021-05-23,EPI_ISL_3487641,2021-05-23,Canada
hCoV-19/Canada/BC_13297/2020|EPI_ISL_415578|2020-02-27,EPI_ISL_415578,2020-02-27,Canada
hCoV-19/Canada/BC_3972884/2020|EPI_ISL_418822|2020-03-10,EPI_ISL_418822,2020-03-10,Canada
hCoV-19/Canada/BC_8897642/2020|EPI_ISL_418855|2020-03-11,EPI_ISL_418855,2020-03-11,Canada
hCoV-19/Canada/MB-NML-1052/2020|EPI_ISL_582411|2020-07-17,EPI_ISL_582411,2020-07-17,Canada
hCoV-19/Canada/MB-NML-1110/2020|EPI_ISL_582450|2020-08-04,EPI_ISL_582450,2020-08-04,Canada
hCoV-19/Canada/MB-NML-1156/2020|EPI_ISL_582482|2020-08-03,EPI_ISL_582482,2020-08-03,Canada
hCoV-19/Canada/MB-NML-1538/2020|EPI_ISL_935839|2020-09-14,EPI_ISL_935839,2020-09-14,Canada
hCoV-19/Canada/MB-NML-17749/2021|EPI_ISL_1594174|2021-02-19,EPI_ISL_1594174,2021-02-19,Canada
hCoV-19/Canada/MB-NML-70479/2021|EPI_ISL_2495579|2021-04-30,EPI_ISL_2495579,2021-04-30,Canada
hCoV-19/Canada/MB-NML-70504/2021|EPI_ISL_2495564|2021-04-08,EPI_ISL_2495564,2021-04-08,Canada
hCoV-19/Canada/MB-NML-70542/2021|EPI_ISL_2495682|2021-04-30,EPI_ISL_2495682,2021-04-30,Canada
hCoV-19/Canada/MB-NML-785/2020|EPI_ISL_1257925|2020-04-02,EPI_ISL_1257925,2020-04-02,Canada
hCoV-19/Canada/MB-NML-795/2020|EPI_ISL_582314|2020-06-14,EPI_ISL_582314,2020-06-14,Canada
hCoV-19/Canada/MB-NML-799/2020|EPI_ISL_1257917|2020-06-23,EPI_ISL_1257917,2020-06-23,Canada
hCoV-19/Canada/MB-NML-85418/2021|EPI_ISL_2495416|2021-05-11,EPI_ISL_2495416,2021-05-11,Canada
hCoV-19/Canada/MB-NML-85424/2021|EPI_ISL_2495685|2021-05-10,EPI_ISL_2495685,2021-05-10,Canada
hCoV-19/Canada/MB-NML-94810/2021|EPI_ISL_3356836|2021-06-06,EPI_ISL_3356836,2021-06-06,Canada
hCoV-19/Canada/MB-NML-94864/2021|EPI_ISL_3356855|2021-06-03,EPI_ISL_3356855,2021-06-03,Canada
hCoV-19/Canada/NB-NML-139498/2021|EPI_ISL_3334212|2021-07-22,EPI_ISL_3334212,2021-07-22,Canada
hCoV-19/Canada/NB-NML-139500/2021|EPI_ISL_3334214|2021-07-24,EPI_ISL_3334214,2021-07-24,Canada
hCoV-19/Canada/NB-NML-24697/2021|EPI_ISL_1588197|2021-03-24,EPI_ISL_1588197,2021-03-24,Canada
hCoV-19/Canada/NB-NML-24739/2021|EPI_ISL_1588252|2021-03-15,EPI_ISL_1588252,2021-03-15,Canada
hCoV-19/Canada/NB-NML-3145/2020|EPI_ISL_961667|2020-11-18,EPI_ISL_961667,2020-11-18,Canada
hCoV-19/Canada/NB-NML-3300/2021|EPI_ISL_961655|2021-01-03,EPI_ISL_961655,2021-01-03,Canada
hCoV-19/Canada/NB-NML-42065/2021|EPI_ISL_2550548|2021-04-08,EPI_ISL_2550548,2021-04-08,Canada
hCoV-19/Canada/NB_1/2020|EPI_ISL_429806|2020-03-09,EPI_ISL_429806,2020-03-09,Canada
hCoV-19/Canada/NB_261/2020|EPI_ISL_481752|2020-04-05,EPI_ISL_481752,2020-04-05,Canada
hCoV-19/Canada/NB_277/2020|EPI_ISL_481758|2020-04-13,EPI_ISL_481758,2020-04-13,Canada
hCoV-19/Canada/NL-NML-1385/2020|EPI_ISL_906762|2020-03-24,EPI_ISL_906762,2020-03-24,Canada
hCoV-19/Canada/NL-NML-1394/2020|EPI_ISL_906771|2020-03-31,EPI_ISL_906771,2020-03-31,Canada
hCoV-19/Canada/NL-NML-16818/2021|EPI_ISL_1278110|2021-02-10,EPI_ISL_1278110,2021-02-10,Canada
hCoV-19/Canada/NL-NML-16938/2021|EPI_ISL_1278139|2021-02-14,EPI_ISL_1278139,2021-02-14,Canada
hCoV-19/Canada/NL-NML-16973/2021|EPI_ISL_1278141|2021-02-14,EPI_ISL_1278141,2021-02-14,Canada
hCoV-19/Canada/NL-NML-17657/2021|EPI_ISL_1587881|2021-03-02,EPI_ISL_1587881,2021-03-02,Canada
hCoV-19/Canada/NL-NML-20661/2021|EPI_ISL_1587910|2021-02-16,EPI_ISL_1587910,2021-02-16,Canada
hCoV-19/Canada/NL-NML-2408/2020|EPI_ISL_1055398|2020-03-25,EPI_ISL_1055398,2020-03-25,Canada
hCoV-19/Canada/NL-NML-2417/2020|EPI_ISL_1055406|2020-05-17,EPI_ISL_1055406,2020-05-17,Canada
hCoV-19/Canada/NL-NML-2419/2020|EPI_ISL_1055408|2020-08-27,EPI_ISL_1055408,2020-08-27,Canada
hCoV-19/Canada/NL-NML-2424/2020|EPI_ISL_1055412|2020-07-20,EPI_ISL_1055412,2020-07-20,Canada
hCoV-19/Canada/NL-NML-62021/2021|EPI_ISL_2484620|2021-04-30,EPI_ISL_2484620,2021-04-30,Canada
hCoV-19/Canada/NL-NML-62022/2021|EPI_ISL_2484609|2021-04-30,EPI_ISL_2484609,2021-04-30,Canada
hCoV-19/Canada/NL-NML-62027/2021|EPI_ISL_2484621|2021-05-01,EPI_ISL_2484621,2021-05-01,Canada
hCoV-19/Canada/NL-NML-85351/2021|EPI_ISL_2484592|2021-05-17,EPI_ISL_2484592,2021-05-17,Canada
hCoV-19/Canada/NL-NML-97348/2021|EPI_ISL_3150972|2021-06-08,EPI_ISL_3150972,2021-06-08,Canada
hCoV-19/Canada/NL-NML-97359/2021|EPI_ISL_3150983|2021-06-14,EPI_ISL_3150983,2021-06-14,Canada
hCoV-19/Canada/NS-NML-117303/2021|EPI_ISL_3399744|2021-05-18,EPI_ISL_3399744,2021-05-18,Canada
hCoV-19/Canada/NS-NML-117353/2021|EPI_ISL_3399719|2021-06-23,EPI_ISL_3399719,2021-06-23,Canada
hCoV-19/Canada/NS-NML-117355/2021|EPI_ISL_3399705|2021-06-24,EPI_ISL_3399705,2021-06-24,Canada
hCoV-19/Canada/NS-NML-1742/2020|EPI_ISL_914997|2020-03-31,EPI_ISL_914997,2020-03-31,Canada
hCoV-19/Canada/NS-NML-20700/2021|EPI_ISL_1666938|2021-03-08,EPI_ISL_1666938,2021-03-08,Canada
hCoV-19/Canada/NS-NML-2229/2020|EPI_ISL_1272381|2020-05-02,EPI_ISL_1272381,2020-05-02,Canada
hCoV-19/Canada/NS-NML-5216/2020|EPI_ISL_1055508|2020-12-15,EPI_ISL_1055508,2020-12-15,Canada
hCoV-19/Canada/NS-NML-5495/2020|EPI_ISL_1055669|2020-10-17,EPI_ISL_1055669,2020-10-17,Canada
hCoV-19/Canada/NS-NML-5503/2020|EPI_ISL_1055675|2020-09-30,EPI_ISL_1055675,2020-09-30,Canada
hCoV-19/Canada/NS-NML-94512/2021|EPI_ISL_2835576|2021-05-22,EPI_ISL_2835576,2021-05-22,Canada
hCoV-19/Canada/NS-NML-94531/2021|EPI_ISL_2835591|2021-04-30,EPI_ISL_2835591,2021-04-30,Canada
hCoV-19/Canada/NS-NML-94547/2021|EPI_ISL_2835602|2021-04-30,EPI_ISL_2835602,2021-04-30,Canada
hCoV-19/Canada/NS_40/2020|EPI_ISL_482469|2020-03-05,EPI_ISL_482469,2020-03-05,Canada
hCoV-19/Canada/ON-LHSC81/2021|EPI_ISL_1740240|2021-01-18,EPI_ISL_1740240,2021-01-18,Canada
hCoV-19/Canada/ON-SC5172/2021|EPI_ISL_1740355|2021-02-03,EPI_ISL_1740355,2021-02-03,Canada
hCoV-19/Canada/ON-SC5439/2021|EPI_ISL_1740433|2021-02-17,EPI_ISL_1740433,2021-02-17,Canada
hCoV-19/Canada/ON-UHTC_0501/2021|EPI_ISL_2823732|2021-03-10,EPI_ISL_2823732,2021-03-10,Canada
hCoV-19/Canada/ON-UHTC_0505/2021|EPI_ISL_2823733|2021-03-11,EPI_ISL_2823733,2021-03-11,Canada
hCoV-19/Canada/QC-1nDJXP-8143887948/2021|EPI_ISL_3508559|2021-06-05,EPI_ISL_3508559,2021-06-05,Canada
hCoV-19/Canada/QC-1nDJXQ-Q9043020C2/2021|EPI_ISL_2975817|2021-05-04,EPI_ISL_2975817,2021-05-04,Canada
hCoV-19/Canada/QC-1nIEOQ-8946453655/2021|EPI_ISL_3098364|2021-04-30,EPI_ISL_3098364,2021-04-30,Canada
hCoV-19/Canada/QC-1nKWV-W901061199/2021|EPI_ISL_3508670|2021-04-30,EPI_ISL_3508670,2021-04-30,Canada
hCoV-19/Canada/QC-1nKWV-W917233899/2021|EPI_ISL_3508853|2021-04-27,EPI_ISL_3508853,2021-04-27,Canada
hCoV-19/Canada/QC-1nKWV-W922058399/2021|EPI_ISL_3508812|2021-05-21,EPI_ISL_3508812,2021-05-21,Canada
hCoV-19/Canada/QC-L00253744/2020|EPI_ISL_1241619|2020-04-24,EPI_ISL_1241619,2020-04-24,Canada
hCoV-19/Canada/QC-L00358961001/2021|EPI_ISL_3458896|2021-06-01,EPI_ISL_3458896,2021-06-01,Canada
hCoV-19/Canada/QC-L00364804001/2021|EPI_ISL_3459101|2021-07-05,EPI_ISL_3459101,2021-07-05,Canada
hCoV-19/Canada/QC-L00367161001/2021|EPI_ISL_3459161|2021-07-14,EPI_ISL_3459161,2021-07-14,Canada
hCoV-19/Canada/Qc-CHUS-46912421/2020|EPI_ISL_1403280|2020-10-17,EPI_ISL_1403280,2020-10-17,Canada
hCoV-19/Canada/Qc-LAKE-S604032452/2020|EPI_ISL_1403131|2020-10-04,EPI_ISL_1403131,2020-10-04,Canada
hCoV-19/Canada/Qc-LSPQ-L00210314/2020|EPI_ISL_535716|2020-02-25,EPI_ISL_535716,2020-02-25,Canada
hCoV-19/Canada/SK-NML-123296/2021|EPI_ISL_3534716|2021-07-04,EPI_ISL_3534716,2021-07-04,Canada
hCoV-19/Canada/SK-NML-123324/2021|EPI_ISL_3534699|2021-07-05,EPI_ISL_3534699,2021-07-05,Canada
hCoV-19/Canada/SK-NML-1411/2020|EPI_ISL_2562990|2020-08-26,EPI_ISL_2562990,2020-08-26,Canada
hCoV-19/Canada/SK-NML-17117/2020|EPI_ISL_2883350|2020-12-31,EPI_ISL_2883350,2020-12-31,Canada
hCoV-19/Canada/SK-NML-17385/2021|EPI_ISL_2883471|2021-02-02,EPI_ISL_2883471,2021-02-02,Canada
hCoV-19/Canada/SK-NML-292/2020|EPI_ISL_2565120|2020-05-02,EPI_ISL_2565120,2020-05-02,Canada
hCoV-19/Canada/SK-NML-344/2020|EPI_ISL_2565153|2020-04-14,EPI_ISL_2565153,2020-04-14,Canada
hCoV-19/Canada/SK-NML-406/2020|EPI_ISL_2562914|2020-04-28,EPI_ISL_2562914,2020-04-28,Canada
hCoV-19/Canada/SK-NML-42175/2021|EPI_ISL_2564215|2021-04-01,EPI_ISL_2564215,2021-04-01,Canada
hCoV-19/Canada/SK-NML-517/2020|EPI_ISL_2562974|2020-03-24,EPI_ISL_2562974,2020-03-24,Canada
hCoV-19/Canada/SK-NML-72046/2021|EPI_ISL_2586843|2021-04-30,EPI_ISL_2586843,2021-04-30,Canada
hCoV-19/Canada/SK-NML-72052/2021|EPI_ISL_2586856|2021-04-30,EPI_ISL_2586856,2021-04-30,Canada
hCoV-19/Canada/SK-NML-72412/2021|EPI_ISL_2587319|2021-05-10,EPI_ISL_2587319,2021-05-10,Canada
hCoV-19/Canada/SK-NML-751/2020|EPI_ISL_2883748|2020-06-21,EPI_ISL_2883748,2020-06-21,Canada
hCoV-19/Canada/SK-NML-94156/2021|EPI_ISL_2889427|2021-05-26,EPI_ISL_2889427,2021-05-26,Canada
hCoV-19/Canada/SK-NML-94676/2021|EPI_ISL_2889757|2021-06-07,EPI_ISL_2889757,2021-06-07,Canada
hCoV-19/Canada/SK-NML-94690/2021|EPI_ISL_2889770|2021-06-07,EPI_ISL_2889770,2021-06-07,Canada
hCoV-19/Chile/AN-119268/2021|EPI_ISL_3132252|2021-06-30,EPI_ISL_3132252,2021-06-30,Chile
hCoV-19/Chile/LL-135543/2021|EPI_ISL_3537316|2021-08-02,EPI_ISL_3537316,2021-08-02,Chile
hCoV-19/Chile/NB-113656/2021|EPI_ISL_2893017|2021-06-14,EPI_ISL_2893017,2021-06-14,Chile
hCoV-19/Chile/RM-120000/2021|EPI_ISL_3132259|2021-07-03,EPI_ISL_3132259,2021-07-03,Chile
hCoV-19/Chile/RM-120002/2021|EPI_ISL_3132261|2021-07-03,EPI_ISL_3132261,2021-07-03,Chile
hCoV-19/Chile/RM-135446/2021|EPI_ISL_3537362|2021-08-03,EPI_ISL_3537362,2021-08-03,Chile
hCoV-19/Chile/RM-222868/2020|EPI_ISL_1167696|2020-04-11,EPI_ISL_1167696,2020-04-11,Chile
hCoV-19/Chile/RM-64941/2021|EPI_ISL_1633492|2021-03-26,EPI_ISL_1633492,2021-03-26,Chile
hCoV-19/Chile/RM-86374/2021|EPI_ISL_2391078|2021-04-29,EPI_ISL_2391078,2021-04-29,Chile
hCoV-19/Chile/RM-88280/2021|EPI_ISL_2391197|2021-05-03,EPI_ISL_2391197,2021-05-03,Chile
hCoV-19/Chile/RM-94294/2021|EPI_ISL_2509159|2021-05-15,EPI_ISL_2509159,2021-05-15,Chile
hCoV-19/Chile/RM-ISPCH-55/2020|EPI_ISL_445351|2020-04-02,EPI_ISL_445351,2020-04-02,Chile
hCoV-19/Chile/RM-PUC_MVL_1301/2021|EPI_ISL_3535718|2021-04-30,EPI_ISL_3535718,2021-04-30,Chile
hCoV-19/Chile/VS-7282/2021|EPI_ISL_1167872|2021-01-05,EPI_ISL_1167872,2021-01-05,Chile
hCoV-19/Chile/VS-89640/2021|EPI_ISL_2391270|2021-04-30,EPI_ISL_2391270,2021-04-30,Chile
hCoV-19/Colombia/ANT-CWOHC-VG-PSEC01410F/2021|EPI_ISL_3671018|2021-07-14,EPI_ISL_3671018,2021-07-14,Colombia
hCoV-19/Colombia/ANT-CWOHC-VG-SEC00658H/2021|EPI_ISL_2621159|2021-05-07,EPI_ISL_2621159,2021-05-07,Colombia
hCoV-19/Colombia/ANT-INS-103573/2020|EPI_ISL_739676|2020-10-21,EPI_ISL_739676,2020-10-21,Colombia
hCoV-19/Colombia/CAQ-INS-VG-3084/2021|EPI_ISL_2674339|2021-04-30,EPI_ISL_2674339,2021-04-30,Colombia
hCoV-19/Colombia/COV_24770/2021|EPI_ISL_3216908|2021-05-19,EPI_ISL_3216908,2021-05-19,Colombia
hCoV-19/Colombia/CUN-GO27101/2021|EPI_ISL_3673676|2021-07-08,EPI_ISL_3673676,2021-07-08,Colombia
hCoV-19/Colombia/DC-INS-05-07/2020|EPI_ISL_526974|2020-06-17,EPI_ISL_526974,2020-06-17,Colombia
hCoV-19/Colombia/DC-INSV-H-6758/2021|EPI_ISL_3459414|2021-08-04,EPI_ISL_3459414,2021-08-04,Colombia
hCoV-19/Colombia/MAG-INS-VG-3062/2021|EPI_ISL_3385844|2021-04-30,EPI_ISL_3385844,2021-04-30,Colombia
hCoV-19/Colombia/MET-INS-VG-3994/2021|EPI_ISL_3007486|2021-06-08,EPI_ISL_3007486,2021-06-08,Colombia
hCoV-19/Colombia/TOL-INS-0344/2020|EPI_ISL_653749|2020-04-14,EPI_ISL_653749,2020-04-14,Colombia
hCoV-19/Colombia/VAC-COV_25057/2021|EPI_ISL_3477569|2021-06-02,EPI_ISL_3477569,2021-06-02,Colombia
hCoV-19/Congo/FCRM-09-A35-26-06/2021|EPI_ISL_2889854|2021-06-26,EPI_ISL_2889854,2021-06-26,Republic of the Congo
