# BEAST v1.10.5 Prerelease #23570d1
# Generated Tue Jul 12 13:07:51 CEST 2022 [seed=1657624070736]
# -overwrite All_clades.xml
state	joint	prior	likelihood	coordinates.precision.col11	coordinates.precision.col12	coordinates.precision.col21	coordinates.precision.col22	correlation	coordinates.varCovar.coordinates.precision.col11	coordinates.varCovar.coordinates.precision.col12	coordinates.varCovar.coordinates.precision.col21	coordinates.varCovar.coordinates.precision.col22	coordinates.diffusionRate28	coordinates.diffusionRate89	coordinates.diffusionRate128	coordinates.diffusionRate150	coordinates.diffusionRate157	coordinates.diffusionRate233	coordinates.diffusionRate290	coordinates.diffusionRate292	coordinates.diffusionRate293	coordinates.diffusionRate294	coordinates.diffusionRate296	coordinates.diffusionRate314	coordinates.diffusionRate363	coordinates.diffusionRate423	coordinates.diffusionRate521	coordinates.diffusionRate615	coordinates.diffusionRate642	coordinates.diffusionRate647	coordinates.diffusionRate837	coordinates.diffusionRate957	coordinates.diffusionRate1036	coordinates.diffusionRate1047	coordinates.diffusionRate1060	coordinates.diffusionRate1061	coordinates.diffusionRate1072	coordinates.diffusionRate1073	coordinates.diffusionRate1091	coordinates.diffusionRate1128	coordinates.diffusionRate1158	coordinates.diffusionRate1274	coordinates.diffusionRate1275	coordinates.diffusionRate1286	coordinates.diffusionRate1300	coordinates.diffusionRate1345	coordinates.diffusionRate1356	coordinates.diffusionRate1420	coordinates.diffusionRate1433	coordinates.diffusionRate1448	coordinates.diffusionRate1518	coordinates.diffusionRate1571	coordinates.diffusionRate1578	coordinates.diffusionRate1581	coordinates.diffusionRate1627	coordinates.diffusionRate1723	coordinates.diffusionRate1784	coordinates.diffusionRate1926	coordinates.diffusionRate2037	coordinates.diffusionRate2072	coordinates.diffusionRate2135	coordinates.traitLikelihood28	coordinates.traitLikelihood89	coordinates.traitLikelihood128	coordinates.traitLikelihood150	coordinates.traitLikelihood157	coordinates.traitLikelihood233	coordinates.traitLikelihood290	coordinates.traitLikelihood292	coordinates.traitLikelihood293	coordinates.traitLikelihood294	coordinates.traitLikelihood296	coordinates.traitLikelihood314	coordinates.traitLikelihood363	coordinates.traitLikelihood423	coordinates.traitLikelihood521	coordinates.traitLikelihood615	coordinates.traitLikelihood642	coordinates.traitLikelihood647	coordinates.traitLikelihood837	coordinates.traitLikelihood957	coordinates.traitLikelihood1036	coordinates.traitLikelihood1047	coordinates.traitLikelihood1060	coordinates.traitLikelihood1061	coordinates.traitLikelihood1072	coordinates.traitLikelihood1073	coordinates.traitLikelihood1091	coordinates.traitLikelihood1128	coordinates.traitLikelihood1158	coordinates.traitLikelihood1274	coordinates.traitLikelihood1275	coordinates.traitLikelihood1286	coordinates.traitLikelihood1300	coordinates.traitLikelihood1345	coordinates.traitLikelihood1356	coordinates.traitLikelihood1420	coordinates.traitLikelihood1433	coordinates.traitLikelihood1448	coordinates.traitLikelihood1518	coordinates.traitLikelihood1571	coordinates.traitLikelihood1578	coordinates.traitLikelihood1581	coordinates.traitLikelihood1627	coordinates.traitLikelihood1723	coordinates.traitLikelihood1784	coordinates.traitLikelihood1926	coordinates.traitLikelihood2037	coordinates.traitLikelihood2072	coordinates.traitLikelihood2135
1000000	-1362.0566262275674	-636.5057544090112	-725.5508718185563	5.9207484761386855	-1.1515554504241283	-1.1515554504241283	0.5928332910513117	0.6146533562360247	0.2714516636641208	0.5272842256627923	0.5272842256627924	2.7110438098617955	9300.076812817704	6094.877330233838	219.16432803848954	550.9115453898985	265.6258362349676	7489.487520367462	325.9365994397059	635.3904051708821	12502.838632164216	15940.58178975784	460.7218670676066	2852.3868829907397	5185.279005801543	1290.3954532035557	690.7487675285266	1514.391620474952	9283.569870917874	33531.98591781348	2366.9225128122043	49101.71388394317	1062.441679407191	443.210704866231	6103.481095428574	6981.6963193398715	258.17600008073754	534.0875795014615	612.5071294501432	696.3187256911635	34999.66542556883	3481.8632799165034	1885.149954605984	1519.34256981803	2810.046293964131	11132.375669361736	541.325227765847	616.7758433483169	788.7212719831452	812.7182915258869	874.3025557649528	336.4155873791035	6831.38315294915	1174.202815910317	379.3831806942042	12635.51259156632	4432.934242746026	651.8773142537652	20951.83522628033	1026.8523300712125	21913.658185998633	-17.9821840901837	-11.154456222380919	-14.786075363442432	-15.070498874353484	-16.669862936284165	-19.779140194089173	-15.090269020488064	27.914717205943603	-18.087865988920242	-17.008897325980083	-18.237907550891407	-12.247867887434559	-17.650521793178367	-17.80254912349868	-16.074456195929265	-7.594097153998742	-13.897505297469271	-16.199237056857594	-12.889556981824004	-20.14063922795208	-17.279054843003266	-16.498642899233094	-15.215315997741296	-12.432174087865123	-13.477272154663119	-16.411951321878732	-16.07348824078834	-16.441829159606726	-14.826418237798132	-18.8039248171355	-16.75316012812155	-14.803754823238874	-15.017881306156571	-15.862524232847766	-8.15922571965025	-13.889639749592337	-16.31688551245111	-15.53989945373454	-17.58062187015473	-8.024377619384364	-18.81646161316528	-15.031040662293648	-16.457202588919145	-19.760330583275312	-15.14551554577423	-16.48838517422693	-21.386313979578755	-17.301525551492382	-15.307182865572562
1100000	-1316.4128870653826	-683.8532706903927	-632.5596163749898	2.4889834267540274	0.26526155604269	0.26526155604269	1.5565956447548615	-0.1347644691768818	0.4092021630483405	-0.06973269061364458	-0.06973269061364458	0.6543108388174989	2439.9867494778446	4822.745458549177	216.15624654071834	470.5110116648536	667.7680085859929	7488.743528982541	148.05205433660132	489.37640484817524	3647.635090143598	18194.178638946418	412.8123509264477	1620.1906270611923	3835.431133592378	863.1713239741288	670.1075161630304	535.725027964785	2293.382534758688	20485.199965989883	885.7571218329474	10495.396419524563	889.5297380721719	280.79842367312165	4716.986616724742	4324.445774887146	227.46208550845446	339.06888934044457	341.2094302783448	487.71633701241916	22168.802422088054	8650.440495880372	1503.8673669519555	1612.176024239472	828.6976713499503	4424.241640685096	808.7371326118763	776.8234610385939	844.9493370279581	693.6766020515014	526.2063942694309	190.04152233466348	3198.663657637422	2371.4817536989717	312.0429216450911	1843.2535171248908	2986.210389380185	217.74915253017087	5527.849684626153	1061.606260564225	11294.262723310894	-14.8157586517255	-12.956959947564684	-12.357828817985204	-15.169995570127085	-16.566802435168075	-22.37020170631268	-13.647787376098172	50.84658594465044	-11.63216478326646	-16.587221475779675	-12.127386285343185	-8.348220936445825	-17.03989401035303	-16.23773123039949	-13.244262879158487	-3.3094940336651	-15.914510466562556	-15.917508250902292	-12.833241194153416	-13.917091398163192	-18.204265209301575	-14.356308731245589	-13.652152031383826	-11.807206565008379	-12.723231493399227	-13.052922857166775	-14.710651238956755	-13.609034555670975	-16.173838134489962	-17.996535638011352	-17.570523620372732	-16.247958311272065	-13.871657371574184	-14.411649684302692	-9.775499070954062	-14.493833741209528	-17.714087704797556	-16.58731951273957	-14.84182151412297	1.2887490232688563	-14.509491957970472	-13.970708792628894	-15.571145848190305	-16.23933823389953	-16.296299650268384	-15.006483119946378	-16.077483893227733	-16.147036080113352	-14.08240533151022
1200000	-1191.2380115767683	-656.9424243115099	-534.2955872652584	3.62961172629308	-1.9668880718377215	-1.9668880718377215	4.4762071517117645	0.4879715176983527	0.3616188765407973	0.15889877986264656	0.15889877986264656	0.2932250609178074	2098.5356396655397	3813.7304220024816	281.0913457956095	548.4750908247065	884.8938785104293	2997.98385371784	859.0519228912794	466.50470610088985	4684.348853153655	9166.973179623259	692.8857180745106	1844.4971581589211	5370.6688510548	458.5823197408153	531.2599063391057	401.0369648223274	1565.6658008782772	20845.39927487897	1617.4255637020224	28460.550366837637	704.0680860090521	191.25561343810452	4422.9819158659075	9264.350856408399	349.78081623436395	378.18342926798596	207.80915708237487	590.2803750555452	12137.495513670805	4318.035230675424	760.8507777230529	1235.579290434969	760.0097905426065	5949.929098281497	306.6150041228564	302.51004937966263	404.51842975015694	1307.9481031005175	743.7112764548351	216.4713959307047	2243.6713762380273	2999.329456123191	416.6986591937911	1074.1329838564252	661.5436543259491	483.5573877355626	6648.744890217237	399.47557166394967	24125.479532021312	-13.589328970180775	-7.938187181052491	-10.831310612609984	-13.770442434994507	-14.636111440509012	-9.87007967870225	-16.6321690003941	46.90404357968632	-10.14931752168616	-16.469841310759307	-10.328807258103595	-7.681974006176624	-13.09268301953861	-12.144197043021006	-12.402976299280818	0.04112179917210845	-14.998267359335046	-13.59720601040086	-10.749342299588694	-13.132668795539672	-15.357127652652835	-14.552584995351197	-10.038047064731387	-11.013792322020505	-10.226362700016917	-13.85404515032611	-13.525795318533893	-11.625458205601806	-14.347865270590315	-14.402302520458937	-13.579796005756481	-13.449412242221264	-10.707234439978706	-13.186439565421308	-8.741773191234103	-9.220988163659793	-13.526478201276955	-15.195786486943149	-15.44891799877089	3.797441803795234	-13.749845499184197	-11.865587514960808	-14.652023273380866	-12.047269270899498	-11.406205697128968	-13.903863311602064	-13.8063746235465	-16.029453091867698	-13.562454427921342
1300000	-1268.6128093661484	-696.4271737561124	-572.185635610036	2.051809327108997	2.260811443481022	2.260811443481022	9.485321544318662	-0.5124716133117869	0.6609610385684304	-0.15753902202563083	-0.15753902202563086	0.14297522940618135	1999.6788530236033	4457.216294235414	336.53913652786053	751.3331405920408	258.67333800952184	3758.835837643555	745.0585746781649	468.0081659648073	6588.681997981781	10469.15653331534	283.8827618263585	1334.2554966781722	5959.413992671756	669.7190586124573	512.5880938995857	1263.2284046687148	10875.735120920393	26839.077285314306	1588.023578717589	14839.194652526867	705.0066149217183	128.91490371988198	2630.978254714644	8412.76887907296	481.1991684829167	340.2087507030456	71.45362550790118	1124.041862731434	26050.892520711976	2443.3790732975876	1315.4944018804356	1105.6976284152256	2999.6972349781695	3218.8953446628498	283.8745298928972	461.1292733144509	599.0728156554993	637.4582398736195	1026.100330752256	433.7292477806352	3832.6887723750333	4748.472343471056	544.6367785884787	1353.7560691882857	1004.0584744516246	111.5523056250884	12412.809956482835	532.6237646213759	15990.586420576228	-12.261336662570763	-11.472803787528864	-11.684197006407974	-17.198054735724618	-14.692569581912572	-14.064726453786717	-14.141203571739773	17.797863489227133	-10.634359868688334	-14.072256596101981	-11.401032232019386	-7.612821013941023	-12.701138594220957	-12.321677512480054	-15.312147318341687	-7.263523332965859	-14.888800058430935	-14.61278764593142	-10.284375006113368	-13.856183444504936	-15.681342015009836	-13.298784507605593	-7.922448751182431	-11.864812866968876	-13.043107094773568	-13.41780723103916	-12.11371821725993	-11.801863658868061	-13.271256400940896	-13.853474105435327	-15.370042913475364	-11.500967315151172	-13.300122080496438	-11.79567384019396	-5.891897383640874	-9.271403387957731	-15.238388531727093	-15.267326720050715	-14.77179380161505	3.9239862310001214	-11.435365477299168	-12.560172001523656	-14.581761183774187	-12.65631824558871	-10.299723726516007	-11.349577957404868	-14.602470366637789	-15.043795000672796	-12.226076124042576
1400000	-1108.2872084193095	-650.2478813463256	-458.039327072984	6.857662044070845	2.6991828154674686	2.6991828154674686	6.1589419212525645	-0.4153279960477068	0.1762197274282266	-0.07722905429247762	-0.07722905429247762	0.19621151679171742	1339.8642469772262	4432.160802694641	327.9035708440663	217.13102563469283	623.882059533399	4355.232922833406	296.5415886533329	432.84866351196393	3042.647428749196	9402.318796191257	259.17190734139956	2136.3639230982394	4660.079756011072	448.7187133128339	688.4393635424134	335.1937035598318	832.2537986504146	11173.294084094357	1723.9472346982336	22555.04335837485	558.2416392135367	205.18273773815085	2394.453490617577	4024.6589428776606	187.6400041191636	293.0885579394091	165.58996222549487	431.6754829118545	22583.691027955214	3934.446120842725	1346.405652900519	1197.581536269916	864.0059009239988	3719.8317319910207	385.7246921894598	240.91484420600753	287.2298413048863	623.1472687880067	738.5085664872506	146.64210805972152	2895.5293742003246	927.3478686252668	327.01817888572236	440.410090405444	1179.1520220703112	95.90077470421781	5143.850185243948	741.3906457141496	12163.931962433835	-14.422215364607728	-8.528213410848098	-10.809284572433384	-12.250302184965694	-13.169894295424998	-16.309910884482377	-12.240623096240045	55.86398719913892	-7.152324023022588	-13.415145764940029	-9.503818056860883	-8.699494932978833	-10.985802695063647	-10.378570245779816	-13.507040036036992	0.5216065544125144	-9.717632802003681	-13.054070318264955	-10.14879578934278	-11.798503723568578	-11.229382919927675	-14.329076734617594	-4.479072485050567	-10.111787312899342	-9.601605777833317	-9.962987228434905	-12.276155705589359	-8.658220004665747	-13.354104707050125	-14.364273862749236	-12.428393021710601	-10.892305827859326	-10.217365943238171	-11.566706058152562	-6.637755418463745	-6.463710651292099	-12.998752814924522	-13.191546401999693	-13.863345180805787	9.700530412798184	-13.359192793509468	-11.729829695006059	-12.726396119986216	-12.797087753444751	-10.923741140723378	-11.116047464706792	-13.068713575187536	-13.546574785772906	-12.139677656867
1500000	-992.9934372189146	-604.868172669499	-388.1252645494156	12.436039580337436	-4.067173446767377	-4.067173446767377	9.808760989823483	0.36825153822482487	0.0930267323412904	0.0385732567049573	0.0385732567049573	0.11794396118184577	2387.7605943941794	4039.9664622945907	234.668609273063	700.814170820996	261.45051657427143	2717.143171285422	540.3624449481634	404.2728122170674	3821.2582822578415	6200.640120568464	275.82708694586813	1413.738521763871	3468.454657232102	470.39108971772254	521.3497933648675	327.86567682715616	974.1554186061878	22496.81136203407	1807.6226351386908	10556.029006450144	940.0936230084332	151.73477514578303	3185.6896366509754	4770.257979418548	171.35558987410326	262.552971873587	78.77315223381328	367.98888691540594	10705.415519297743	2151.7100174730726	1073.1836438104099	1226.5997330425093	2295.142452365449	2652.055970429985	345.4658186923054	242.3468537844144	243.72294055636664	675.0446917777416	226.04441905550476	156.09562229140028	3094.828090432786	688.9966407944069	323.07225419997275	1845.9743561654934	3264.1378845788786	74.53344495318399	7965.236163630576	709.7893029031508	12725.194701053548	-11.886087477800368	-12.58927868873366	-9.253329286632386	-14.792656573852963	-11.936115599486673	-8.471738076800854	-10.206316024546407	62.05380451683652	-6.856987326547947	-15.355908866679467	-6.82906172343	-3.0444901009131513	-7.0420970431031975	-9.83185098233832	-11.499090338753618	7.289440871392294	-8.551673381240501	-11.903521949616216	-9.410328071865889	-10.528637263254772	-15.518889270143012	-11.16547570401131	-7.643670308170007	-8.764082564136508	-10.505673580843473	-7.212074341489478	-8.644800778691641	-7.683204689220483	-11.762287357744457	-10.008478905740438	-10.376507516459094	-9.472886558926902	-10.326548359327806	-12.041930350350524	-0.5787241071129934	-6.675594448408898	-10.93976761984792	-12.743410315450706	-12.713573317433136	11.296412936894871	-12.660168610065739	-8.30704348093736	-12.557861328184291	-10.747676646931763	-10.14545323848098	-10.568330727059811	-14.435901834967561	-12.929335787731237	-11.646402351075247
1600000	-1124.0570513804355	-636.8519364458377	-487.2051149345979	5.599852408976264	-5.780381170739694	-5.780381170739694	13.35696563481423	0.6683658982690742	0.32275496557892075	0.1396759396409931	0.1396759396409931	0.13531367983723255	1614.5656220375542	6044.413453669511	288.58822294379246	330.0596274474669	314.4545188053574	4476.501751032783	450.36417546337384	448.78686589869835	3282.4183998604935	6431.210790923165	329.70485563661316	1564.2253057428718	3039.8390670166887	407.2711877382847	782.9984117878131	560.9174070319059	1949.5289433240641	17449.3592599474	1262.4974165131034	42374.41550355057	579.0499454511158	521.0545645037886	2970.6931308081716	3624.5896640648643	184.08768839218303	240.34065934512282	307.3843565794677	390.4993027414937	6631.725753970957	2661.902253422271	2898.9146461670807	1275.9410845578618	1054.3221420772556	7391.7409634358555	526.3366241179943	380.1076727347106	829.1727060232872	506.7539240805006	608.4109638714148	243.70446920095605	2563.365964367105	3279.3745833599805	514.695387612747	4014.2543891921027	2300.1384594098017	118.98132490083474	4714.360128539794	462.50989897805925	16321.772793177779	-13.086083331550915	-5.670674701800493	-10.413218958610429	-12.362615543706006	-14.817432929353748	-13.165045809374744	-11.780928194177651	39.45552052619999	-8.399741614494744	-12.467299835165196	-9.763238940931258	-8.390286152552036	-9.763354868667065	-9.916482507142526	-14.44268391660965	0.8217614191898939	-10.509463957878962	-12.21341397121343	-8.615637903209493	-15.806859677717004	-15.67079012318604	-13.729710188417691	-4.902048863937807	-8.606000149367247	-9.090960269550095	-9.75760279061485	-10.352597677716695	-13.174181008674218	-10.492399638794172	-16.058329875130926	-15.480030944719733	-12.363235951357051	-11.17731580914641	-13.141540924232245	-6.175608581682035	-6.302886454114284	-14.69774963055683	-15.51342671177014	-12.199670901457825	3.9587383242167675	-9.622856118447222	-9.307737866325402	-16.99831039471048	-13.99451172529837	-12.344266383386419	-11.321662284751802	-11.524520995902794	-13.953213183723122	-11.903506943077366
1700000	-1059.2168560474172	-592.6138475792867	-466.6030084681305	5.00703508702487	0.039966015204249465	0.039966015204249465	8.221574489688566	-0.006229067454928747	0.19972674155578346	-9.708945652350363E-4	-9.708945652350362E-4	0.12163592314844276	2644.4242919506164	4159.0600320400845	114.35281514465196	132.57936540442282	255.87608568421322	3000.5627690547303	365.39714376322223	424.0150584181052	4313.931955759607	6570.609208405776	508.5878055622182	1321.9500296200513	3650.140670748683	434.05585166264825	607.3824780676874	678.7900392335512	3719.4089252728622	9607.431103259281	831.7958561834586	12381.590517168575	693.6620396897041	210.74836997598098	2660.032392158797	7800.217678249693	137.05896496633156	291.9176650428562	182.1821440868725	565.8538224919473	14260.21329360898	2501.4831053256116	905.2365078035562	2645.7740107159857	2060.296126451802	1632.3871582619033	488.04620521359953	503.69006527016586	423.02753851934267	529.9255433565083	555.4854257088483	223.9436105507649	2221.544938956224	6719.560368588826	324.6427645596053	1471.1443129784493	1215.3666918152308	154.6800718156982	6564.02067927673	458.2049319333283	7679.655359614006	-12.04076141534768	-10.773904781844035	-11.842209918175122	-11.441112687526477	-13.290955715335807	-6.919682604145848	-12.853556023333137	51.128748985559426	-9.220687657589796	-11.4783422999888	-9.383204202370369	-7.620403797541284	-8.350483040895195	-12.603028025489028	-11.719295768421668	-5.59710528103413	-12.06296677221733	-13.272353582899335	-10.318418743651918	-11.1537437893396	-12.040917762596623	-13.129932515287642	-6.565549333108866	-11.324884893372776	-9.282894347227405	-9.207333649748698	-10.68688383476606	-8.12305806971046	-10.714395882267608	-13.019722977099075	-12.239870385452335	-14.530892528266266	-11.311677484936169	-10.28472151054845	-4.692281785055389	-10.354084687492715	-14.26573564290777	-14.305586633765628	-13.400446734871643	6.775766068702918	-10.846934229993382	-12.679122799490603	-15.1513477609471	-10.921064766089174	-11.293661436035135	-12.416470844979337	-12.030102139707397	-14.026148353670974	-13.719584425851513
1800000	-1193.38784543576	-607.1946380404072	-586.1932073953527	8.279158070036425	-1.3399357862955024	-1.3399357862955024	1.3247348712722984	0.4046004996102304	0.14442838038318614	0.1460856505168207	0.1460856505168207	0.9026299653781527	5150.854599250727	5750.370371325645	769.3533176852575	660.7270705218068	957.3115274516146	4355.1317944438215	659.0933405476222	510.89136844571686	6358.730931771128	17010.25239939699	289.85642671397756	1475.1906042277321	4529.787066825615	439.7718236121318	528.2704397161502	711.7447820657584	2894.655027815103	22077.551909197486	1244.9223304565676	25551.853387643583	585.8879432708114	564.2081832429689	4083.969700515375	3011.648487480852	332.999886876464	428.15674827697836	107.97541731305859	365.3391405551951	27667.314341390364	2118.722295842796	1581.4687596452368	1103.640358382388	1778.2624901637666	7051.846664103154	496.88561881386164	1240.7672361571445	569.6726548717409	576.4543216381483	513.4845484064467	297.28398922795617	6951.147734757417	2072.5382189747797	517.5944172970676	1454.323912973297	1074.4341366675615	135.68291637056353	14731.20596673948	1173.6621020723735	14142.938195124569	-14.196844019361171	-10.114553330132754	-14.689175703333605	-14.877377880362838	-15.260905073988088	-14.043398148109786	-13.199428287661556	47.28258484601443	-10.59515214438985	-15.109117264941537	-11.416464082006009	-11.42102439752307	-14.395926063424826	-11.070816058782086	-13.95156769745831	-2.4006796747912915	-13.192466729930556	-15.493984831756284	-14.004963848431077	-13.894823198422529	-13.491864432898604	-15.973991432127555	-11.348560001718432	-12.164986980662679	-14.240182326001893	-14.442179342899557	-12.110733801445448	-16.504296817414087	-14.946274169815403	-12.104794700120635	-14.524669306890623	-14.191562197152615	-11.136115508982838	-13.69383848081227	-6.243834931683498	-15.674914430043108	-15.384019309724923	-14.904478593012643	-13.500428989761966	2.762183606513954	-15.78328130935873	-12.51645862288876	-13.399093988500015	-16.462040795930278	-12.80473790417896	-16.227013155678385	-19.230835656207283	-16.89278675487912	-13.011333472283493
1900000	-1176.8867707260704	-629.1655897069306	-547.7211810191397	5.1539880881840165	0.017837965755769458	0.017837965755769458	1.6683769110378308	-0.006083122120579681	0.19403168742993093	-0.0020745495655152884	-0.0020745495655152884	0.5994071238507042	2166.2855367961733	4730.014004261492	304.3019538338398	692.7977451414608	485.6557922206308	5290.848893090881	604.2556986906256	460.85339100053466	5045.725553359151	8757.548283378552	353.2575251183431	1652.737715823773	3674.847560846144	518.0232645817737	504.7022581182865	453.35106941587725	1965.779050654426	50359.016952035505	2764.74180100776	21252.267765812005	548.6581893392532	485.04014132500765	2972.787098312257	5746.721118098669	238.21856251732558	357.92327964510014	411.20036864086836	985.078658794399	31036.24451754427	2385.108665833033	701.1228230726529	1537.922619395904	686.0731006209777	5442.712095466903	350.3439101421312	744.0630595068652	581.5611626675151	712.4193526687718	369.86409496136224	268.03520287492216	6380.148493360094	4595.9731054488075	417.7020763841662	3731.6660944791893	3173.5958458065315	192.21680405357483	4864.600531818967	767.3733908934784	11570.98013804766	-14.47084286474872	-8.535638841379956	-13.855462093780407	-16.781173563873384	-14.908301520987283	-14.930578432493517	-12.961568598587512	54.14801461134469	-9.543074442849516	-14.908743100506845	-10.225520498506857	-10.200947969634923	-10.374139297722692	-11.221809259244202	-12.832170733279664	-5.735506971267677	-14.71965325213371	-18.11980042506539	-11.280437472191823	-14.463938241619822	-12.868140677507665	-15.747911693312668	-7.905707861660521	-12.130856368294836	-13.174274491898549	-12.281422440256938	-15.175164193466538	-11.413878927157691	-15.448375860719333	-12.895471009153574	-12.19215365747575	-13.097496930648209	-11.014254820647409	-12.653406388372671	-4.29934622997987	-9.438041960878273	-13.875653511713367	-13.784235830872728	-13.72235185838768	3.611569511805726	-15.372010019320664	-11.971415611387771	-13.764958664847608	-15.069983579046117	-14.274555415265738	-14.514916741398366	-16.214932536969588	-17.795430261340567	-13.31511002043558
